//ID	日付	時間	緯度	経度	速度(km/hour)	高度(m)	WayPoint
1120	2018-01-11	15:14:43	35.43613	136.67675	47.200	16.0	false
1121	2018-01-11	15:14:44	35.43623	136.67668	47.000	16.0	false
1122	2018-01-11	15:14:45	35.43634	136.67661	46.400	16.0	false
1123	2018-01-11	15:14:46	35.43644	136.67655	45.900	18.0	false
1124	2018-01-11	15:14:47	35.43654	136.67649	40.600	18.0	false
1125	2018-01-11	15:14:48	35.43662	136.67645	34.790	18.0	false
1126	2018-01-11	15:14:49	35.43670	136.67640	28.300	18.0	false
1127	2018-01-11	15:14:50	35.43675	136.67637	20.500	18.0	false
1128	2018-01-11	15:14:51	35.43678	136.67634	14.300	18.0	false
1129	2018-01-11	15:14:52	35.43680	136.67631	11.600	18.0	false
1130	2018-01-11	15:14:53	35.43681	136.67628	11.100	19.0	false
1131	2018-01-11	15:14:54	35.43681	136.67625	12.000	18.0	false
1132	2018-01-11	15:14:55	35.43680	136.67621	13.900	18.0	false
1133	2018-01-11	15:14:56	35.43679	136.67617	13.000	18.0	false
1134	2018-01-11	15:14:57	35.43678	136.67614	9.600	18.0	false
1135	2018-01-11	15:14:58	35.43677	136.67612	5.700	19.0	false
1136	2018-01-11	15:14:59	35.43677	136.67610	2.900	19.0	false
1137	2018-01-11	15:15:00	35.43676	136.67610	1.600	19.0	false
1138	2018-01-11	15:15:01	35.43676	136.67610	0.000	19.0	false
1139	2018-01-11	15:15:02	35.43676	136.67610	0.000	19.0	false
1140	2018-01-11	15:15:03	35.43676	136.67610	0.000	19.0	false
1141	2018-01-11	15:15:04	35.43676	136.67610	0.200	20.0	false
1142	2018-01-11	15:15:05	35.43676	136.67610	0.100	20.0	false
1143	2018-01-11	15:15:06	35.43676	136.67610	0.200	20.0	false
1144	2018-01-11	15:15:07	35.43676	136.67610	0.200	20.0	false
1145	2018-01-11	15:15:08	35.43676	136.67610	0.200	20.0	false
1146	2018-01-11	15:15:09	35.43676	136.67610	0.300	20.0	false
1147	2018-01-11	15:15:10	35.43676	136.67610	0.100	20.0	false
1148	2018-01-11	15:15:11	35.43676	136.67610	0.200	20.0	false
1149	2018-01-11	15:15:12	35.43676	136.67610	0.200	20.0	false
1150	2018-01-11	15:15:13	35.43675	136.67610	0.200	20.0	false
1151	2018-01-11	15:15:14	35.43675	136.67610	0.200	21.0	false
1152	2018-01-11	15:15:15	35.43675	136.67610	0.300	21.0	false
1153	2018-01-11	15:15:16	35.43675	136.67611	0.200	21.0	false
1154	2018-01-11	15:15:17	35.43675	136.67611	0.200	20.0	false
1155	2018-01-11	15:15:18	35.43675	136.67611	0.100	20.0	false
1156	2018-01-11	15:15:19	35.43675	136.67611	0.200	19.0	false
1157	2018-01-11	15:15:20	35.43675	136.67611	0.200	19.0	false
1158	2018-01-11	15:15:21	35.43675	136.67611	0.500	19.0	false
1159	2018-01-11	15:15:22	35.43674	136.67612	0.200	20.0	false
1160	2018-01-11	15:15:23	35.43674	136.67612	0.100	20.0	false
1161	2018-01-11	15:15:24	35.43674	136.67612	0.100	20.0	false
1162	2018-01-11	15:15:25	35.43674	136.67612	0.100	20.0	false
1163	2018-01-11	15:15:26	35.43674	136.67612	0.100	20.0	false
1164	2018-01-11	15:15:27	35.43674	136.67612	0.200	20.0	false
1165	2018-01-11	15:15:28	35.43674	136.67612	0.200	20.0	false
1166	2018-01-11	15:15:29	35.43674	136.67612	0.300	20.0	false
1167	2018-01-11	15:15:30	35.43674	136.67612	0.200	20.0	false
1168	2018-01-11	15:15:31	35.43674	136.67612	1.000	20.0	false
1169	2018-01-11	15:15:32	35.43674	136.67613	2.290	20.0	false
1170	2018-01-11	15:15:33	35.43673	136.67613	1.100	20.0	false
1171	2018-01-11	15:15:34	35.43673	136.67613	0.100	20.0	false
1172	2018-01-11	15:15:35	35.43673	136.67613	0.100	20.0	false
1173	2018-01-11	15:15:36	35.43673	136.67614	3.900	20.0	false
1174	2018-01-11	15:15:37	35.43672	136.67614	4.200	19.0	false
1175	2018-01-11	15:15:38	35.43672	136.67615	0.400	19.0	false

