ID	日付	時間	緯度	経度	速度(km/hour)	高度(m)	角度(°)	距離(m)
243	2018-01-23	15:54:55	N35.26.08.772	E136.34.33.312	28.0	22.6	0.0	4.858676657053386	0
244	2018-01-23	15:54:56	N35.26.08.556	E136.34.33.312	28.0	22.5	0.0	4.8586766560231665	0
245	2018-01-23	15:54:57	N35.26.08.340	E136.34.33.312	28.0	23.1	0.0	8.907573869719212	0
246	2018-01-23	15:54:59	N35.26.07.944	E136.34.33.312	28.0	21.6	350.7447855785498	4.198561020181137	0
247	2018-01-23	15:55:00	N35.26.07.764	E136.34.33.348	28.0	22.7	0.0	10.527134488184549	0
248	2018-01-23	15:55:02	N35.26.07.296	E136.34.33.348	28.0	25.3	0.0	4.858677455768187	0
249	2018-01-23	15:55:03	N35.26.07.080	E136.34.33.348	28.0	24.9	0.0	4.8586774567984055	0
250	2018-01-23	15:55:04	N35.26.06.864	E136.34.33.348	28.0	25.3	0.0	11.336914063802508	0
251	2018-01-23	15:55:06	N35.26.06.360	E136.34.33.348	28.0	29.2	0.0	12.146693640965793	0
252	2018-01-23	15:55:08	N35.26.05.820	E136.34.33.348	28.0	28.8	0.0	5.668457031386144	0
253	2018-01-23	15:55:09	N35.26.05.568	E136.34.33.348	28.0	27.4	353.36084529082126	5.776309695941069	0
254	2018-01-23	15:55:10	N35.26.05.316	E136.34.33.384	28.0	27.6	0.0	5.668457964936937	0
255	2018-01-23	15:55:11	N35.26.05.064	E136.34.33.384	28.0	28.7	0.0	6.478237674875926	0
256	2018-01-23	15:55:12	N35.26.04.776	E136.34.33.384	28.0	29.9	0.0	5.668457964421827	0
257	2018-01-23	15:55:13	N35.26.04.524	E136.34.33.384	28.0	30.6	0.0	6.478237674875926	0
258	2018-01-23	15:55:14	N35.26.04.236	E136.34.33.384	28.0	30.2	0.0	6.478237674875926	0
259	2018-01-23	15:55:15	N35.26.03.948	E136.34.33.384	28.0	28.7	0.0	5.668457964936937	0
260	2018-01-23	15:55:16	N35.26.03.696	E136.34.33.384	28.0	27.8	356.6692177825966	11.391225888817457	0
261	2018-01-23	15:55:18	N35.26.03.192	E136.34.33.420	28.0	27.9	0.0	4.858679055257779	0
262	2018-01-23	15:55:19	N35.26.02.976	E136.34.33.420	28.0	27.7	0.0	6.478238741202222	0
263	2018-01-23	15:55:20	N35.26.02.688	E136.34.33.420	28.0	28.3	0.0	5.668458898487556	0
264	2018-01-23	15:55:21	N35.26.02.436	E136.34.33.420	28.0	29.2	356.890804883228	12.19740263670544	0
265	2018-01-23	15:55:23	N35.26.01.896	E136.34.33.456	28.0	28.6	0.0	5.668459831522888	0
266	2018-01-23	15:55:24	N35.26.01.644	E136.34.33.456	28.0	27.2	0.0	4.85867985500235	0
267	2018-01-23	15:55:25	N35.26.01.428	E136.34.33.456	28.0	25.8	0.0	5.668459831522888	0
268	2018-01-23	15:55:26	N35.26.01.176	E136.34.33.456	28.0	25.8	0.0	4.85867985551746	0
269	2018-01-23	15:55:27	N35.26.00.960	E136.34.33.456	28.0	26.9	353.36074071207406	5.7763124406093205	0
270	2018-01-23	15:55:28	N35.26.00.708	E136.34.33.492	28.0	28.1	0.0	12.146701637382044	0
271	2018-01-23	15:55:30	N35.26.00.168	E136.34.33.492	28.0	31.3	357.25597419590804	13.811022408632804	0
272	2018-01-23	15:55:32	N35.25.59.556	E136.34.33.528	28.0	34.6	0.0	7.288022182251679	0
273	2018-01-23	15:55:33	N35.25.59.232	E136.34.33.528	28.0	36.6	0.0	7.288022182251679	0
274	2018-01-23	15:55:34	N35.25.58.908	E136.34.33.528	28.0	37.4	0.0	8.097802424323447	0
275	2018-01-23	15:55:35	N35.25.58.548	E136.34.33.528	28.0	38.7	0.0	8.097802424838557	0
276	2018-01-23	15:55:36	N35.25.58.188	E136.34.33.528	28.0	39.29	355.3418486874604	8.173662468884139	0
277	2018-01-23	15:55:37	N35.25.57.828	E136.34.33.564	29.0	40.29	0.0	8.097803758260541	0
278	2018-01-23	15:55:38	N35.25.57.468	E136.34.33.564	29.0	40.29	0.0	8.097803757230322	0
279	2018-01-23	15:55:39	N35.25.57.108	E136.34.33.564	29.0	40.29	0.0	8.097803758260541	0
280	2018-01-23	15:55:40	N35.25.56.748	E136.34.33.564	29.0	39.1	0.0	8.097803757230322	0
281	2018-01-23	15:55:41	N35.25.56.388	E136.34.33.564	29.0	39.0	0.0	8.097803757745432	0
282	2018-01-23	15:55:42	N35.25.56.028	E136.34.33.564	29.0	39.79	355.3418141323243	8.173663789539392	0
283	2018-01-23	15:55:43	N35.25.55.668	E136.34.33.600	29.0	40.7	0.0	8.097805091167173	0
284	2018-01-23	15:55:44	N35.25.55.308	E136.34.33.600	29.0	40.79	357.7780220806958	17.04164614675818	0
285	2018-01-23	15:55:46	N35.25.54.552	E136.34.33.636	29.0	41.1	0.0	8.097806423043332	0
286	2018-01-23	15:55:47	N35.25.54.192	E136.34.33.636	29.0	41.6	0.0	8.90758706601731	0
287	2018-01-23	15:55:48	N35.25.53.796	E136.34.33.636	29.0	41.6	355.34177264788246	16.347334180557777	0
288	2018-01-23	15:55:50	N35.25.53.076	E136.34.33.708	28.0	40.6	0.0	8.09780908937046	0
289	2018-01-23	15:55:51	N35.25.52.716	E136.34.33.708	28.0	39.7	355.3417611493668	8.173669070747078	0
290	2018-01-23	15:55:52	N35.25.52.356	E136.34.33.744	28.0	39.29	355.0977442836155	15.545466132279572	0
291	2018-01-23	15:55:54	N35.25.51.672	E136.34.33.816	28.0	37.5	354.82683015731334	7.372228915799677	0
292	2018-01-23	15:55:55	N35.25.51.348	E136.34.33.852	27.0	37.7	350.74425914919254	8.397141946217486	0
293	2018-01-23	15:55:56	N35.25.50.988	E136.34.33.924	27.0	38.5	355.34173350595955	8.173676992746476	0
294	2018-01-23	15:55:57	N35.25.50.628	E136.34.33.960	27.0	40.2	355.3417277468716	8.173678312120243	0
295	2018-01-23	15:55:58	N35.25.50.268	E136.34.33.996	27.0	40.6	355.3417162103	16.34736058695985	0
296	2018-01-23	15:56:00	N35.25.49.548	E136.34.34.068	27.0	39.9	353.03168190210783	16.53505760215208	0
297	2018-01-23	15:56:02	N35.25.48.828	E136.34.34.176	26.0	41.8	355.76356195894357	8.976628286483841	0
298	2018-01-23	15:56:03	N35.25.48.432	E136.34.34.212	26.0	41.5	355.3416868398484	16.34737642965517	0
299	2018-01-23	15:56:05	N35.25.47.712	E136.34.34.284	26.0	39.5	350.7441450767236	8.397157358016727	0
300	2018-01-23	15:56:06	N35.25.47.352	E136.34.34.356	25.0	38.4	354.52423811029155	13.944493458092673	0
301	2018-01-23	15:56:08	N35.25.46.740	E136.34.34.428	26.0	30.4	0.0	5.668485023411257	0
302	2018-01-23	15:56:09	N35.25.46.488	E136.34.34.428	25.0	22.4	348.48597326230396	3.4243737947755233	0
303	2018-01-23	15:56:10	N35.25.46.344	E136.34.34.464	25.0	14.6	344.80449307968996	2.6713462893574125	0
304	2018-01-23	15:56:11	N35.25.46.236	E136.34.34.500	25.0	9.9	0.0	1.6195676833685797	0
305	2018-01-23	15:56:12	N35.25.46.164	E136.34.34.500	25.0	4.4	0.0	0.8097838403965089	0
306	2018-01-23	15:56:14	N35.25.46.128	E136.34.34.500	25.0	0.1	0.0	0.0	0
307	2018-01-23	15:56:15	N35.25.46.128	E136.34.34.500	25.0	0.1	270.0000028850171	1.1110099664591926	0
308	2018-01-23	15:56:17	N35.25.46.128	E136.34.34.464	25.0	0.1	0.0	0.8097837071064669	0
309	2018-01-23	15:56:19	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
310	2018-01-23	15:56:20	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
311	2018-01-23	15:56:21	N35.25.46.164	E136.34.34.464	26.0	0.1	0.0	0.0	0
312	2018-01-23	15:56:22	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
313	2018-01-23	15:56:23	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
314	2018-01-23	15:56:24	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
315	2018-01-23	15:56:25	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
316	2018-01-23	15:56:26	N35.25.46.164	E136.34.34.464	26.0	0.2	0.0	0.0	0
317	2018-01-23	15:56:27	N35.25.46.164	E136.34.34.464	27.0	0.1	0.0	0.0	0
318	2018-01-23	15:56:28	N35.25.46.164	E136.34.34.464	27.0	0.1	0.0	0.0	0
319	2018-01-23	15:56:29	N35.25.46.164	E136.34.34.464	27.0	0.1	0.0	0.0	0
320	2018-01-23	15:56:30	N35.25.46.164	E136.34.34.464	27.0	0.2	0.0	0.0	0
321	2018-01-23	15:56:31	N35.25.46.164	E136.34.34.464	27.0	0.2	0.0	0.0	0
322	2018-01-23	15:56:32	N35.25.46.164	E136.34.34.464	27.0	0.1	0.0	0.0	0
323	2018-01-23	15:56:33	N35.25.46.164	E136.34.34.464	27.0	0.2	0.0	0.0	0
324	2018-01-23	15:56:34	N35.25.46.164	E136.34.34.464	27.0	0.2	270.00000288501747	1.1110099684095542	0
325	2018-01-23	15:56:35	N35.25.46.164	E136.34.34.428	27.0	0.2	0.0	0.0	0
326	2018-01-23	15:56:36	N35.25.46.164	E136.34.34.428	27.0	0.2	0.0	0.0	0
327	2018-01-23	15:56:37	N35.25.46.164	E136.34.34.428	27.0	0.2	0.0	0.0	0
328	2018-01-23	15:56:38	N35.25.46.164	E136.34.34.428	27.0	0.1	0.0	0.0	0
329	2018-01-23	15:56:39	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
330	2018-01-23	15:56:40	N35.25.46.164	E136.34.34.428	28.0	0.2	0.0	0.0	0
331	2018-01-23	15:56:41	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
332	2018-01-23	15:56:42	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
333	2018-01-23	15:56:43	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
334	2018-01-23	15:56:44	N35.25.46.164	E136.34.34.428	28.0	0.2	0.0	0.0	0
335	2018-01-23	15:56:45	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
336	2018-01-23	15:56:46	N35.25.46.164	E136.34.34.428	28.0	0.1	0.0	0.0	0
337	2018-01-23	15:56:47	N35.25.46.164	E136.34.34.428	28.0	0.2	0.0	0.0	0
338	2018-01-23	15:56:48	N35.25.46.164	E136.34.34.428	28.0	0.9	0.0	0.8097835738163999	0
339	2018-01-23	15:56:49	N35.25.46.128	E136.34.34.428	28.0	5.0	0.0	1.6195671496932482	0
340	2018-01-23	15:56:50	N35.25.46.056	E136.34.34.428	28.0	11.7	348.48595656420497	3.4243737942882753	0
341	2018-01-23	15:56:51	N35.25.45.912	E136.34.34.464	28.0	17.8	350.7440943282172	4.198581568684055	0
342	2018-01-23	15:56:52	N35.25.45.732	E136.34.34.500	29.0	22.5	0.0	4.048919206618556	0
343	2018-01-23	15:56:53	N35.25.45.552	E136.34.34.500	28.0	24.9	353.3603909701246	5.776338982973869	-1
344	2018-01-23	15:56:54	N35.25.45.300	E136.34.34.536	28.0	24.2	352.2662353819749	4.984109760967363	-2
345	2018-01-23	15:56:55	N35.25.45.084	E136.34.34.572	28.0	21.3	348.4859189591451	3.424375809463669	-2
346	2018-01-23	15:56:56	N35.25.44.940	E136.34.34.608	27.0	16.89	346.8944377369297	6.088444665422577	-3
347	2018-01-23	15:56:58	N35.25.44.688	E136.34.34.680	27.0	17.1	320.82567382964197	5.499228302766393	0
348	2018-01-23	15:56:59	N35.25.44.544	E136.34.34.824	27.0	19.5	292.2485288876881	6.85998260073297	1
349	2018-01-23	15:57:00	N35.25.44.472	E136.34.35.040	27.0	22.5	274.3861068056193	17.794593974940085	3
350	2018-01-23	15:57:02	N35.25.44.436	E136.34.35.616	26.0	29.8	89.99997101581116	11.11009896401785	0
351	2018-01-23	15:57:03	N35.25.44.436	E136.34.35.976	26.0	33.79	89.99996811657903	12.221108634022317	0
352	2018-01-23	15:57:04	N35.25.44.436	E136.34.36.372	26.0	37.0	89.99993043664219	26.664236209785884	0
353	2018-01-23	15:57:06	N35.25.44.436	E136.34.37.236	25.0	40.79	89.99992174136483	29.997264388947123	0
354	2018-01-23	15:57:08	N35.25.44.436	E136.34.38.208	24.0	44.4	89.99995942149664	15.554136530184445	0
355	2018-01-23	15:57:09	N35.25.44.436	E136.34.38.712	24.0	45.8	89.99995942149665	15.554136147914573	0
356	2018-01-23	15:57:10	N35.25.44.436	E136.34.39.216	24.0	46.9	89.99991304594252	33.3302904587003	0
357	2018-01-23	15:57:12	N35.25.44.436	E136.34.40.296	23.0	49.2	89.99991014728316	34.44129829819862	0
358	2018-01-23	15:57:14	N35.25.44.436	E136.34.41.412	23.0	51.3	89.99995362473875	17.776153226389365	0
359	2018-01-23	15:57:15	N35.25.44.436	E136.34.41.988	23.0	52.1	89.99995362473875	17.776152727099106	0
360	2018-01-23	15:57:16	N35.25.44.436	E136.34.42.564	23.0	52.7	89.9999072487786	35.552303959155005	0
361	2018-01-23	15:57:18	N35.25.44.436	E136.34.43.716	22.0	53.3	274.12901449107454	18.904513875976107	0
362	2018-01-23	15:57:19	N35.25.44.400	E136.34.44.328	22.0	53.3	89.9999536247445	17.77615069873427	0
363	2018-01-23	15:57:20	N35.25.44.400	E136.34.44.904	22.0	53.0	89.99990435042666	36.66330924087248	0
364	2018-01-23	15:57:22	N35.25.44.400	E136.34.46.092	22.0	53.7	89.99990435042666	36.66330711694392	0
365	2018-01-23	15:57:24	N35.25.44.400	E136.34.47.280	22.0	53.7	85.87088696111023	18.904511161794442	0
366	2018-01-23	15:57:25	N35.25.44.436	E136.34.47.892	22.0	53.6	89.99995362473875	17.7761476122111	0
367	2018-01-23	15:57:26	N35.25.44.436	E136.34.48.468	22.0	53.7	85.870886451492	18.904510257068598	0
368	2018-01-23	15:57:27	N35.25.44.472	E136.34.49.080	22.0	53.3	85.61379990274229	17.794584182952292	0
369	2018-01-23	15:57:28	N35.25.44.508	E136.34.49.656	22.0	53.0	85.61379935963166	17.794583784055572	0
370	2018-01-23	15:57:29	N35.25.44.544	E136.34.50.232	22.0	52.9	85.61379881496855	17.79458337951106	0
371	2018-01-23	15:57:30	N35.25.44.580	E136.34.50.808	22.0	52.4	83.43664977253431	35.635206750959156	0
372	2018-01-23	15:57:32	N35.25.44.688	E136.34.51.960	22.0	50.9	85.61379664775546	17.794582177150843	0
373	2018-01-23	15:57:33	N35.25.44.724	E136.34.52.536	22.0	51.6	85.61379610325366	17.794581772653814	0
374	2018-01-23	15:57:34	N35.25.44.760	E136.34.53.112	22.0	52.0	81.27845146520748	17.84978195302744	0
375	2018-01-23	15:57:35	N35.25.44.832	E136.34.53.688	22.0	52.7	85.61374783046502	35.58916153663885	0
376	2018-01-23	15:57:37	N35.25.44.904	E136.34.54.840	22.0	54.0	81.78425689876488	18.95647503386132	0
377	2018-01-23	15:57:38	N35.25.44.976	E136.34.55.452	22.0	54.7	85.87082925906306	37.80900941351589	0
378	2018-01-23	15:57:40	N35.25.45.048	E136.34.56.676	23.0	55.7	85.8708777656952	18.90450400907852	0
379	2018-01-23	15:57:41	N35.25.45.084	E136.34.57.288	23.0	55.8	81.78425186773387	18.9564743334206	0
380	2018-01-23	15:57:42	N35.25.45.156	E136.34.57.900	23.0	55.7	85.87087623289997	18.904503076942344	0
381	2018-01-23	15:57:43	N35.25.45.192	E136.34.58.512	23.0	54.7	85.61378905135929	17.794577604794668	0
382	2018-01-23	15:57:44	N35.25.45.228	E136.34.59.088	23.0	53.6	83.6338613817094	36.74370004357359	0
383	2018-01-23	15:57:46	N35.25.45.336	E136.35.00.276	23.0	54.0	85.87087367954499	18.90450126750362	0
384	2018-01-23	15:57:47	N35.25.45.372	E136.35.00.888	23.0	54.4	81.27843333831844	17.849780464944	0
385	2018-01-23	15:57:48	N35.25.45.444	E136.35.01.464	23.0	54.3	85.8708721415088	18.904500362807358	0
386	2018-01-23	15:57:49	N35.25.45.480	E136.35.02.076	23.0	54.1	85.61378471411123	17.79457511634136	0
387	2018-01-23	15:57:50	N35.25.45.516	E136.35.02.652	23.0	53.6	85.87087112687165	18.90449946086987	0
388	2018-01-23	15:57:51	N35.25.45.552	E136.35.03.264	24.0	53.2	81.27842800548623	17.84978000743865	0
389	2018-01-23	15:57:52	N35.25.45.624	E136.35.03.840	24.0	53.0	85.61373589597213	35.58914737889653	0
390	2018-01-23	15:57:54	N35.25.45.696	E136.35.04.992	23.0	53.0	83.63385118801853	36.743693844451826	0
391	2018-01-23	15:57:56	N35.25.45.804	E136.35.06.180	23.0	54.9	85.87086703415159	18.90449677418082	0
392	2018-01-23	15:57:57	N35.25.45.840	E136.35.06.792	23.0	55.5	85.87086652645309	18.904496302422732	0
393	2018-01-23	15:57:58	N35.25.45.876	E136.35.07.404	23.0	55.9	81.78422973491755	18.956471453378324	0
394	2018-01-23	15:57:59	N35.25.45.948	E136.35.08.016	23.0	56.1	85.87086499102378	18.90449537031466	0
395	2018-01-23	15:58:00	N35.25.45.984	E136.35.08.628	23.0	56.4	85.87086448139475	18.904494907074167	0
396	2018-01-23	15:58:01	N35.25.46.020	E136.35.09.240	23.0	56.3	86.09952601059187	20.014539009747057	0
397	2018-01-23	15:58:02	N35.25.46.056	E136.35.09.888	23.0	56.3	272.06712888003085	37.78295426476252	0
398	2018-01-23	15:58:04	N35.25.46.020	E136.35.11.112	23.0	56.4	274.1290369702489	18.904493015401282	0
399	2018-01-23	15:58:05	N35.25.45.984	E136.35.11.724	23.0	56.1	282.2199720443539	19.0427844012222	0
400	2018-01-23	15:58:06	N35.25.45.876	E136.35.12.336	23.0	55.9	282.21996763163673	19.042784712254655	0
401	2018-01-23	15:58:07	N35.25.45.768	E136.35.12.948	23.0	55.7	282.9586561292127	17.941418312986393	0
402	2018-01-23	15:58:08	N35.25.45.660	E136.35.13.524	23.0	55.7	288.50550050451113	37.38087043618927	0
403	2018-01-23	15:58:10	N35.25.45.336	E136.35.14.712	23.0	54.9	288.12145825675145	16.97710202859566	0
404	2018-01-23	15:58:11	N35.25.45.192	E136.35.15.252	23.0	53.6	287.0565711303015	18.068937878340506	0
405	2018-01-23	15:58:12	N35.25.45.048	E136.35.15.828	23.0	52.4	288.121441431237	16.977104291730782	0
406	2018-01-23	15:58:13	N35.25.44.904	E136.35.16.368	23.0	50.8	289.3227383792495	15.887929437871597	0
407	2018-01-23	15:58:14	N35.25.44.760	E136.35.16.872	23.0	47.2	290.68718244469244	14.80200022150945	0
408	2018-01-23	15:58:15	N35.25.44.616	E136.35.17.340	23.0	42.7	288.50550859880036	12.460295553577438	0
409	2018-01-23	15:58:16	N35.25.44.508	E136.35.17.736	23.0	36.7	293.4195398286345	19.502308816387195	0
410	2018-01-23	15:58:18	N35.25.44.292	E136.35.18.348	23.0	22.5	306.3658898039931	6.063214199651024	0
411	2018-01-23	15:58:19	N35.25.44.184	E136.35.18.528	23.0	20.7	341.94743680674543	4.619275238116795	0
412	2018-01-23	15:58:20	N35.25.44.004	E136.35.18.600	22.0	22.3	0.0	10.529312339192101	0
413	2018-01-23	15:58:22	N35.25.43.536	E136.35.18.600	22.0	29.5	5.815788983171768	6.574134676381807	0
414	2018-01-23	15:58:23	N35.25.43.248	E136.35.18.564	22.0	34.2	4.658390307683825	8.175312620331487	0
415	2018-01-23	15:58:24	N35.25.42.888	E136.35.18.528	21.0	38.5	0.0	8.099468364201664	0
416	2018-01-23	15:58:25	N35.25.42.528	E136.35.18.528	21.0	42.3	4.2365297623113936	8.97841879204707	0
417	2018-01-23	15:58:26	N35.25.42.132	E136.35.18.492	21.0	45.1	3.884621163289273	9.782652485499405	0
418	2018-01-23	15:58:27	N35.25.41.700	E136.35.18.456	21.0	46.8	3.884626922497995	9.782650896629237	0
419	2018-01-23	15:58:28	N35.25.41.268	E136.35.18.420	21.0	47.2	3.884632703908883	9.782649307567947	0
420	2018-01-23	15:58:29	N35.25.40.836	E136.35.18.384	20.0	47.1	0.0	9.719355640884132	0
421	2018-01-23	15:58:30	N35.25.40.404	E136.35.18.384	20.0	46.6	4.236560684462805	8.978412975158902	0
422	2018-01-23	15:58:31	N35.25.40.008	E136.35.18.348	20.0	45.4	3.8846495336600393	9.782646130789297	0
423	2018-01-23	15:58:32	N35.25.39.576	E136.35.18.312	20.0	44.2	4.236572738786468	8.978410066807392	0
424	2018-01-23	15:58:33	N35.25.39.180	E136.35.18.276	20.0	42.6	2.455733460974805	15.42902340797531	0
425	2018-01-23	15:58:35	N35.25.38.496	E136.35.18.240	20.0	33.1	0.0	6.479566163456794	0
426	2018-01-23	15:58:36	N35.25.38.208	E136.35.18.240	20.0	27.9	7.733951500294281	4.985054807828443	0
427	2018-01-23	15:58:37	N35.25.37.992	E136.35.18.204	20.0	22.7	0.0	4.049728185667837	0
428	2018-01-23	15:58:38	N35.25.37.812	E136.35.18.204	20.0	15.4	0.0	2.4298369117098315	0
429	2018-01-23	15:58:39	N35.25.37.704	E136.35.18.204	20.0	8.19	39.17498811834334	1.3748998912632757	0
430	2018-01-23	15:58:40	N35.25.37.668	E136.35.18.168	20.0	3.6	0.0	0.8099455039766954	0
431	2018-01-23	15:58:42	N35.25.37.632	E136.35.18.168	20.0	0.1	0.0	0.8099455039766954	0
432	2018-01-23	15:58:43	N35.25.37.668	E136.35.18.168	21.0	0.1	0.0	0.0	0
433	2018-01-23	15:58:44	N35.25.37.668	E136.35.18.168	21.0	0.1	0.0	0.0	0
434	2018-01-23	15:58:46	N35.25.37.668	E136.35.18.168	21.0	0.1	0.0	0.0	0
435	2018-01-23	15:58:47	N35.25.37.668	E136.35.18.168	21.0	0.0	270.00000288493294	1.1110076035293552	0
436	2018-01-23	15:58:48	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
437	2018-01-23	15:58:50	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
438	2018-01-23	15:58:51	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
439	2018-01-23	15:58:52	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
440	2018-01-23	15:58:54	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
441	2018-01-23	15:58:55	N35.25.37.668	E136.35.18.132	21.0	0.1	0.0	0.0	0
442	2018-01-23	15:58:56	N35.25.37.668	E136.35.18.132	21.0	0.2	0.0	0.0	0
443	2018-01-23	15:58:58	N35.25.37.668	E136.35.18.132	21.0	0.2	0.0	0.0	0
444	2018-01-23	15:58:59	N35.25.37.668	E136.35.18.132	22.0	0.2	0.0	0.0	0
445	2018-01-23	15:59:00	N35.25.37.668	E136.35.18.132	22.0	0.1	270.00000288493294	1.1110075998258717	0
446	2018-01-23	15:59:02	N35.25.37.668	E136.35.18.096	22.0	0.1	0.0	0.0	0
447	2018-01-23	15:59:03	N35.25.37.668	E136.35.18.096	22.0	0.2	0.0	0.0	0
448	2018-01-23	15:59:04	N35.25.37.668	E136.35.18.096	22.0	0.1	0.0	0.0	0
449	2018-01-23	15:59:06	N35.25.37.668	E136.35.18.096	22.0	0.2	0.0	0.0	0
450	2018-01-23	15:59:07	N35.25.37.668	E136.35.18.096	22.0	0.2	0.0	0.0	0
451	2018-01-23	15:59:08	N35.25.37.668	E136.35.18.096	22.0	0.2	0.0	0.0	0
452	2018-01-23	15:59:10	N35.25.37.668	E136.35.18.096	22.0	0.1	0.0	0.8099452369415757	0
453	2018-01-23	15:59:11	N35.25.37.704	E136.35.18.096	22.0	0.1	0.0	0.0	0
454	2018-01-23	15:59:12	N35.25.37.704	E136.35.18.096	22.0	0.1	0.0	0.0	0
455	2018-01-23	15:59:14	N35.25.37.704	E136.35.18.096	22.0	0.1	270.0000028849333	1.1110076074299733	0
456	2018-01-23	15:59:15	N35.25.37.704	E136.35.18.060	22.0	0.2	0.0	0.0	0
457	2018-01-23	15:59:16	N35.25.37.704	E136.35.18.060	22.0	0.2	0.0	0.0	0
458	2018-01-23	15:59:18	N35.25.37.704	E136.35.18.060	23.0	0.2	0.0	0.0	0
459	2018-01-23	15:59:19	N35.25.37.704	E136.35.18.060	23.0	0.2	0.0	0.0	0
460	2018-01-23	15:59:20	N35.25.37.704	E136.35.18.060	23.0	0.1	0.0	0.0	0
461	2018-01-23	15:59:22	N35.25.37.704	E136.35.18.060	23.0	0.1	0.0	0.0	0
462	2018-01-23	15:59:23	N35.25.37.704	E136.35.18.060	23.0	0.2	0.0	0.0	0
463	2018-01-23	15:59:24	N35.25.37.704	E136.35.18.060	23.0	0.1	0.0	0.0	0
464	2018-01-23	15:59:26	N35.25.37.704	E136.35.18.060	23.0	0.1	0.0	0.0	0
465	2018-01-23	15:59:27	N35.25.37.704	E136.35.18.060	23.0	0.1	0.0	0.0	0
466	2018-01-23	15:59:28	N35.25.37.704	E136.35.18.060	23.0	1.1	0.0	2.4298353115599722	0
467	2018-01-23	15:59:30	N35.25.37.596	E136.35.18.060	23.0	7.3	22.167304452687404	1.964276395351683	0
468	2018-01-23	15:59:31	N35.25.37.524	E136.35.18.024	23.0	7.0	0.0	0.8099449709367863	0
469	2018-01-23	15:59:32	N35.25.37.488	E136.35.18.024	23.0	6.3	0.0	2.429834912810359	0
470	2018-01-23	15:59:34	N35.25.37.380	E136.35.18.024	23.0	6.6	0.0	1.6198899413583576	0
471	2018-01-23	15:59:35	N35.25.37.308	E136.35.18.024	23.0	7.7	0.0	1.6198899418735726	0
472	2018-01-23	15:59:36	N35.25.37.236	E136.35.18.024	23.0	7.7	11.514384377767742	3.424983193724631	0
473	2018-01-23	15:59:38	N35.25.37.092	E136.35.17.988	23.0	11.1	15.195969396310677	2.6717845541094127	0
474	2018-01-23	15:59:39	N35.25.36.984	E136.35.17.952	23.0	16.1	39.17507169896544	5.499596955328135	0
475	2018-01-23	15:59:40	N35.25.36.840	E136.35.17.808	23.0	20.5	58.46651294919812	7.0950860626412	0
476	2018-01-23	15:59:41	N35.25.36.732	E136.35.17.592	23.0	23.9	72.943872475414	9.034470659760414	0
477	2018-01-23	15:59:42	N35.25.36.660	E136.35.17.304	23.0	28.0	82.23525051580076	10.031818609619005	1
478	2018-01-23	15:59:43	N35.25.36.624	E136.35.16.980	23.0	33.29	83.6341778372542	12.24789403232469	3
479	2018-01-23	15:59:44	N35.25.36.588	E136.35.16.584	23.0	38.6	270.0000376777375	14.443100090968006	0
480	2018-01-23	15:59:45	N35.25.36.588	E136.35.16.116	23.0	43.3	270.000040577405	15.554108163448625	0
481	2018-01-23	15:59:46	N35.25.36.588	E136.35.15.612	23.0	46.4	270.00004347510645	16.665116312188665	0
482	2018-01-23	15:59:47	N35.25.36.588	E136.35.15.072	23.0	48.6	270.00004347510645	16.665116745355235	0
483	2018-01-23	15:59:48	N35.25.36.588	E136.35.14.532	23.0	50.5	270.0000956442855	36.663258398564345	0
484	2018-01-23	15:59:50	N35.25.36.588	E136.35.13.344	23.0	53.4	85.74647626306967	36.69902708038853	0
485	2018-01-23	15:59:52	N35.25.36.516	E136.35.12.156	23.0	55.3	86.09975829349098	20.014537145291605	0
486	2018-01-23	15:59:53	N35.25.36.480	E136.35.11.508	23.0	56.3	85.87109841489483	18.90449317707015	0
487	2018-01-23	15:59:54	N35.25.36.444	E136.35.10.896	23.0	57.3	84.16091226231914	40.07002393782877	0
488	2018-01-23	15:59:56	N35.25.36.336	E136.35.09.600	23.0	58.7	86.0997607072269	20.01453925004544	0
489	2018-01-23	15:59:57	N35.25.36.300	E136.35.08.952	23.0	59.2	84.31768694832539	41.17904529316941	0
490	2018-01-23	15:59:59	N35.25.36.192	E136.35.07.620	23.0	60.1	82.63936019112828	21.171212461157214	0
