ID	日付	時間	緯度	経度	速度(km/hour)	高度(m)	角度(°)	距離(m)
715	2018-1-11	15:40:52	N35.25.54.408	E136.39.24.120	19.0	40.9	-129.39475967931727	11.832906262006302	0
716	2018-1-11	15:40:53	N35.25.54.408	E136.39.24.588	18.0	42.6	-136.46188587844327	11.822329375510542	0
717	2018-1-11	15:40:54	N35.25.54.372	E136.39.25.056	18.0	44.3	-130.44656530953424	12.729143327747286	0
718	2018-1-11	15:40:55	N35.25.54.408	E136.39.25.560	18.0	45.2	-133.34282999939984	12.712881440517883	0
719	2018-1-11	15:40:56	N35.25.54.408	E136.39.26.064	18.0	45.5	-133.34268999842755	12.712881442279016	0
720	2018-1-11	15:40:57	N35.25.54.408	E136.39.26.568	18.0	45.7	-133.34255000439998	12.712881440447953	0
721	2018-1-11	15:40:58	N35.25.54.408	E136.39.27.072	18.0	46.5	-133.34240999859122	12.712881439427253	0
722	2018-1-11	15:40:59	N35.25.54.408	E136.39.27.576	18.0	47.5	-130.63865624691925	13.636121845007247	0
723	2018-1-11	15:41:00	N35.25.54.444	E136.39.28.116	18.0	48.6	-133.3421149987657	13.620942715734902	0
724	2018-1-11	15:41:01	N35.25.54.444	E136.39.28.656	18.0	49.6	-133.34196500139785	13.620942717814614	0
725	2018-1-11	15:41:02	N35.25.54.444	E136.39.29.196	18.0	50.7	-133.34180999936825	14.529005564493293	0
726	2018-1-11	15:41:03	N35.25.54.444	E136.39.29.772	18.0	51.7	-130.80678811479896	14.543235278824607	0
727	2018-1-11	15:41:04	N35.25.54.480	E136.39.30.348	18.0	52.7	-133.3414900018304	14.529003765510058	0
728	2018-1-11	15:41:05	N35.25.54.480	E136.39.30.924	18.0	53.6	-133.34132499919895	15.437066505591389	0
729	2018-1-11	15:41:06	N35.25.54.480	E136.39.31.536	18.0	54.4	-133.34115499950985	15.437066502485456	0
730	2018-1-11	15:41:07	N35.25.54.480	E136.39.32.148	18.0	54.6	-133.3409899999926	14.529003768237338	0
731	2018-1-11	15:41:08	N35.25.54.480	E136.39.32.724	18.0	54.8	-130.95489406431312	15.45045982529671	0
732	2018-1-11	15:41:09	N35.25.54.516	E136.39.33.336	18.0	55.0	-133.34065500172736	15.437064596588348	0
733	2018-1-11	15:41:10	N35.25.54.516	E136.39.33.948	18.0	55.1	-133.3404849983877	15.437064594375755	0
734	2018-1-11	15:41:11	N35.25.54.516	E136.39.34.560	18.0	55.3	-133.34031500042997	15.4370645968688	0
735	2018-1-11	15:41:12	N35.25.54.516	E136.39.35.172	18.0	55.6	-130.9542131796895	15.450457920552594	0
736	2018-1-11	15:41:13	N35.25.54.552	E136.39.35.784	18.0	55.6	-133.33997499888113	15.437062685796256	0
737	2018-1-11	15:41:14	N35.25.54.552	E136.39.36.396	18.0	55.6	-133.33980500083163	15.437062688038724	0
738	2018-1-11	15:41:15	N35.25.54.552	E136.39.37.008	18.0	55.5	-133.33963499984324	15.437062685828291	0
739	2018-1-11	15:41:16	N35.25.54.552	E136.39.37.620	18.0	55.4	-133.3394649993506	15.437062688361637	0
740	2018-1-11	15:41:17	N35.25.54.552	E136.39.38.232	18.0	55.3	-130.95336229855099	15.45045602075241	0
741	2018-1-11	15:41:18	N35.25.54.588	E136.39.38.844	18.0	55.2	-133.33912500163822	15.437060781581671	0
742	2018-1-11	15:41:19	N35.25.54.588	E136.39.39.456	18.0	54.8	-133.33895999833845	14.52899837751936	0
743	2018-1-11	15:41:20	N35.25.54.588	E136.39.40.032	18.0	54.5	-133.3387950008461	15.437060779294296	0
744	2018-1-11	15:41:21	N35.25.54.588	E136.39.40.644	18.0	54.2	-130.80376435535683	14.54322812515233	0
745	2018-1-11	15:41:22	N35.25.54.624	E136.39.41.220	18.0	53.9	-133.33846500025334	15.43705887154683	0
746	2018-1-11	15:41:23	N35.25.54.624	E136.39.41.832	18.0	53.6	-133.33829999959997	14.528996583595974	0
747	2018-1-11	15:41:24	N35.25.54.624	E136.39.42.408	18.0	53.4	-133.33813499977475	15.437058873574976	0
748	2018-1-11	15:41:25	N35.25.54.624	E136.39.43.020	18.0	53.2	-133.33797000106716	14.528996580712818	0
749	2018-1-11	15:41:26	N35.25.54.624	E136.39.43.596	18.0	53.1	-133.3378099992968	14.52899658566566	0
750	2018-1-11	15:41:27	N35.25.54.624	E136.39.44.172	18.0	52.9	-130.8027834325834	14.543226340397126	0
751	2018-1-11	15:41:28	N35.25.54.660	E136.39.44.748	18.0	52.8	-133.33748999890238	14.528994784786875	0
752	2018-1-11	15:41:29	N35.25.54.660	E136.39.45.324	18.0	52.6	-133.33733000119466	14.528994791696627	0
753	2018-1-11	15:41:30	N35.25.54.660	E136.39.45.900	18.0	52.5	-133.33716999938403	14.528994785573444	0
754	2018-1-11	15:41:31	N35.25.54.660	E136.39.46.476	18.0	52.3	-133.33700999847764	14.528994787462768	0
755	2018-1-11	15:41:32	N35.25.54.660	E136.39.47.052	18.0	52.1	-133.33685000120136	14.52899478713279	0
756	2018-1-11	15:41:33	N35.25.54.660	E136.39.47.628	18.0	51.8	-133.33669500129528	13.62093261430606	0
757	2018-1-11	15:41:34	N35.25.54.660	E136.39.48.168	18.0	48.2	-133.3365499988064	12.712870438396974	0
758	2018-1-11	15:41:35	N35.25.54.660	E136.39.48.672	18.0	43.6	-133.33641500126677	11.80480826752913	0
759	2018-1-11	15:41:36	N35.25.54.660	E136.39.49.140	18.0	41.9	-133.33628499673515	11.804808263465256	0
760	2018-1-11	15:41:37	N35.25.54.660	E136.39.49.608	18.0	42.0	-136.45494394918626	11.82231923701314	0
761	2018-1-11	15:41:38	N35.25.54.624	E136.39.50.076	18.0	43.0	-133.33602499947506	11.804809722646501	0
762	2018-1-11	15:41:39	N35.25.54.624	E136.39.50.544	18.0	44.4	-133.3358900003216	12.712872012592982	0
763	2018-1-11	15:41:40	N35.25.54.624	E136.39.51.048	18.0	45.5	-133.3357500027063	12.712872010517968	0
764	2018-1-11	15:41:41	N35.25.54.624	E136.39.51.552	18.0	46.3	-133.33560999823447	12.712872012845406	0
765	2018-1-11	15:41:42	N35.25.54.624	E136.39.52.056	18.0	46.9	-136.0390787646771	13.636113469870919	0
766	2018-1-11	15:41:43	N35.25.54.588	E136.39.52.596	18.0	47.7	-133.3353200006807	12.712873581618423	0
767	2018-1-11	15:41:44	N35.25.54.588	E136.39.53.100	18.0	48.3	-136.0387877526669	13.636115146846304	0
768	2018-1-11	15:41:45	N35.25.54.552	E136.39.53.640	18.0	48.1	-136.2314389800548	12.729137079693334	0
769	2018-1-11	15:41:46	N35.25.54.516	E136.39.54.144	18.0	47.1	-136.03849575565116	13.63611849356017	0
770	2018-1-11	15:41:47	N35.25.54.480	E136.39.54.684	18.0	45.7	-133.33474499844957	11.804815564425887	0
771	2018-1-11	15:41:48	N35.25.54.480	E136.39.55.152	18.0	44.9	-133.33461000140176	12.71287829469107	0
772	2018-1-11	15:41:49	N35.25.54.480	E136.39.55.656	18.0	43.8	-133.33447499787272	11.804815565072802	0
773	2018-1-11	15:41:50	N35.25.54.480	E136.39.56.124	18.0	42.6	-133.33434499953208	11.804815559902774	0
774	2018-1-11	15:41:51	N35.25.54.480	E136.39.56.592	18.0	41.5	-133.33422000116684	10.896752825273769	0
775	2018-1-11	15:41:52	N35.25.54.480	E136.39.57.024	18.0	40.4	-129.05775831964831	10.927173133305523	0
776	2018-1-11	15:41:53	N35.25.54.480	E136.39.57.456	17.0	39.2	-129.95587578258062	10.91571738611481	0
777	2018-1-11	15:41:54	N35.25.54.516	E136.39.57.888	17.0	38.29	-129.95575452593903	10.915716053859246	0
778	2018-1-11	15:41:55	N35.25.54.552	E136.39.58.320	17.0	37.1	-129.28208536290532	9.103374789382832	0
779	2018-1-11	15:41:56	N35.25.54.588	E136.39.58.680	17.0	36.1	-129.64924709428485	10.009372036394227	0
780	2018-1-11	15:41:57	N35.25.54.624	E136.39.59.076	17.0	34.9	-129.64913574425887	10.009370815781086	0
781	2018-1-11	15:41:58	N35.25.54.660	E136.39.59.472	17.0	33.9	-133.3334300023395	9.08062031648859	0
782	2018-1-11	15:41:59	N35.25.54.660	E136.39.59.832	17.0	32.7	-133.33333500124624	8.172558288367208	0
783	2018-1-11	15:42:00	N35.25.54.660	E136.40.00.156	17.0	31.4	-133.333239998917	9.080620321393386	0
784	2018-1-11	15:42:01	N35.25.54.660	E136.40.00.516	17.0	30.4	-133.33314499984144	8.172558285735736	0
785	2018-1-11	15:42:02	N35.25.54.660	E136.40.00.840	17.0	29.3	-133.33306000199323	7.264496257335164	0
786	2018-1-11	15:42:03	N35.25.54.660	E136.40.01.128	17.0	27.9	-133.33297999859215	7.264496257056497	0
787	2018-1-11	15:42:04	N35.25.54.660	E136.40.01.416	17.0	24.9	-133.3329050029615	6.35643422371762	0
788	2018-1-11	15:42:05	N35.25.54.660	E136.40.01.668	17.0	20.7	-125.26962780422048	4.5856439700459735	0
789	2018-1-11	15:42:06	N35.25.54.696	E136.40.01.848	17.0	15.8	-141.39601219601943	4.585643969814929	0
790	2018-1-11	15:42:07	N35.25.54.660	E136.40.02.028	17.0	11.6	-133.33275998574862	1.816124063826372	0
791	2018-1-11	15:42:08	N35.25.54.660	E136.40.02.100	17.0	7.3	-133.332740024629	1.8161240667605802	1
792	2018-1-11	15:42:09	N35.25.54.660	E136.40.02.172	17.0	3.6	-43.33272997127664	0.6432082244161057	2
793	2018-1-11	15:42:10	N35.25.54.696	E136.40.02.172	17.0	1.5	0.0	0.0	2
794	2018-1-11	15:42:11	N35.25.54.696	E136.40.02.172	17.0	0.3	0.0	0.0	2
795	2018-1-11	15:42:12	N35.25.54.696	E136.40.02.172	17.0	0.1	0.0	0.0	2
796	2018-1-11	15:42:13	N35.25.54.696	E136.40.02.172	17.0	0.1	0.0	0.0	2
797	2018-1-11	15:42:14	N35.25.54.696	E136.40.02.172	17.0	0.1	46.667264963399965	0.9080619203872397	2
798	2018-1-11	15:42:15	N35.25.54.696	E136.40.02.136	17.0	0.1	0.0	0.0	2
799	2018-1-11	15:42:16	N35.25.54.696	E136.40.02.136	17.0	0.1	0.0	0.0	2
800	2018-1-11	15:42:17	N35.25.54.696	E136.40.02.136	17.0	0.1	0.0	0.0	2
801	2018-1-11	15:42:18	N35.25.54.696	E136.40.02.136	17.0	0.1	0.0	0.0	2
802	2018-1-11	15:42:19	N35.25.54.696	E136.40.02.136	17.0	0.1	0.0	0.0	2
803	2018-1-11	15:42:20	N35.25.54.696	E136.40.02.136	17.0	0.1	46.667254984252736	0.9080619217131355	2
804	2018-1-11	15:42:21	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
805	2018-1-11	15:42:22	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
806	2018-1-11	15:42:23	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
807	2018-1-11	15:42:24	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
808	2018-1-11	15:42:25	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
809	2018-1-11	15:42:26	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
810	2018-1-11	15:42:27	N35.25.54.696	E136.40.02.100	17.0	0.1	0.0	0.0	2
811	2018-1-11	15:42:28	N35.25.54.696	E136.40.02.100	17.0	0.1	46.667245008732394	0.9080619210642618	2
812	2018-1-11	15:42:29	N35.25.54.696	E136.40.02.064	17.0	0.1	136.66724002950187	0.8148055533209247	2
813	2018-1-11	15:42:30	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
814	2018-1-11	15:42:31	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
815	2018-1-11	15:42:32	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
816	2018-1-11	15:42:33	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
817	2018-1-11	15:42:34	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
818	2018-1-11	15:42:35	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
819	2018-1-11	15:42:36	N35.25.54.696	E136.40.02.064	18.0	0.1	0.0	0.0	2
820	2018-1-11	15:42:37	N35.25.54.696	E136.40.02.064	18.0	1.0	-133.33275500198488	0.9080620627063523	2
821	2018-1-11	15:42:38	N35.25.54.696	E136.40.02.100	18.0	4.7	-133.332740017335	1.8161241267202413	2
822	2018-1-11	15:42:39	N35.25.54.696	E136.40.02.172	18.0	9.1	-133.33271500206016	2.7241861831944005	2
823	2018-1-11	15:42:40	N35.25.54.696	E136.40.02.280	18.0	11.6	-120.0478604611226	2.7990903196448387	2
824	2018-1-11	15:42:41	N35.25.54.732	E136.40.02.388	18.0	11.9	-120.04782564823383	2.7990900271130195	2
825	2018-1-11	15:42:42	N35.25.54.768	E136.40.02.496	18.0	11.2	-98.02147987656184	2.2255729682432186	2
826	2018-1-11	15:42:43	N35.25.54.840	E136.40.02.568	18.0	11.5	-68.53376994583735	2.1326132258560473	2
827	2018-1-11	15:42:44	N35.25.54.948	E136.40.02.604	18.0	14.1	-43.33261000051035	2.5728393360311532	2
828	2018-1-11	15:42:45	N35.25.55.092	E136.40.02.604	18.0	17.2	-13.878985217837357	3.6934118464126295	2
829	2018-1-11	15:42:46	N35.25.55.272	E136.40.02.532	18.0	20.9	-30.092160899033374	3.964659690859956	3
830	2018-1-11	15:42:47	N35.25.55.488	E136.40.02.496	18.0	24.2	-18.13165460781166	4.265241400771768	0
831	2018-1-11	15:42:48	N35.25.55.704	E136.40.02.424	18.0	26.3	-31.930261994018952	4.593149377604824	0
832	2018-1-11	15:42:49	N35.25.55.956	E136.40.02.388	18.0	28.3	-29.499392124693003	3.797855022900187	0
833	2018-1-11	15:42:50	N35.25.56.208	E136.40.02.352	19.0	30.6	-23.89289957907512	5.456809649512823	0
834	2018-1-11	15:42:51	N35.25.56.496	E136.40.02.280	19.0	32.6	-34.417924904436404	5.859740580073469	0
835	2018-1-11	15:42:52	N35.25.56.820	E136.40.02.244	19.0	34.4	-23.893042887802462	5.4568287523525365	0
836	2018-1-11	15:42:53	N35.25.57.108	E136.40.02.172	19.0	36.2	-27.565905447462068	6.683669546817332	0
837	2018-1-11	15:42:54	N35.25.57.468	E136.40.02.100	19.0	38.1	-27.56598099509479	6.683684224066742	0
838	2018-1-11	15:42:55	N35.25.57.828	E136.40.02.028	19.0	39.79	-27.566056514086117	6.683698899603815	0
839	2018-1-11	15:42:56	N35.25.58.188	E136.40.01.956	19.0	41.4	-30.370795740472172	8.096575920375741	0
840	2018-1-11	15:42:57	N35.25.58.584	E136.40.01.884	18.0	42.5	-35.2974089998571	6.496042482114179	0
841	2018-1-11	15:42:58	N35.25.58.944	E136.40.01.848	18.0	43.9	-30.09285293356892	7.929508809173956	0
842	2018-1-11	15:42:59	N35.25.59.376	E136.40.01.776	18.0	45.2	-36.01969463880258	7.133558905443473	0
843	2018-1-11	15:43:00	N35.25.59.772	E136.40.01.740	18.0	46.4	-36.62335739202463	7.772009249614379	0
844	2018-1-11	15:43:01	N35.26.00.204	E136.40.01.704	18.0	46.9	-30.09305860945971	7.929571950069572	0
845	2018-1-11	15:43:02	N35.26.00.636	E136.40.01.632	18.0	47.2	-36.62344652283253	7.772054368372924	0
846	2018-1-11	15:43:03	N35.26.01.068	E136.40.01.596	18.0	47.0	-36.62348610470506	7.772076928943351	0
847	2018-1-11	15:43:04	N35.26.01.500	E136.40.01.560	18.0	46.8	-36.6235256635997	7.772099486643628	0
848	2018-1-11	15:43:05	N35.26.01.932	E136.40.01.524	18.0	47.0	-43.33290999877636	7.718895425601175	0
849	2018-1-11	15:43:06	N35.26.02.364	E136.40.01.524	18.0	47.5	-36.62359479882441	7.772144608062209	0
850	2018-1-11	15:43:07	N35.26.02.796	E136.40.01.488	18.0	48.3	-43.332919999525714	7.7189411746124525	0
851	2018-1-11	15:43:08	N35.26.03.228	E136.40.01.488	18.0	49.0	-43.332920000140156	8.362212083271945	0
852	2018-1-11	15:43:09	N35.26.03.696	E136.40.01.488	18.0	49.5	-43.33292000006458	7.718988827304069	0
853	2018-1-11	15:43:10	N35.26.04.128	E136.40.01.488	18.0	49.7	-43.33291999811368	8.362263707361505	0
854	2018-1-11	15:43:11	N35.26.04.596	E136.40.01.488	18.0	49.1	-43.332920000461236	7.719036479337421	0
855	2018-1-11	15:43:12	N35.26.05.028	E136.40.01.488	18.0	47.4	-36.62378708712781	7.772283723280109	0
856	2018-1-11	15:43:13	N35.26.05.460	E136.40.01.452	18.0	46.4	-43.33293000150048	7.075824501067192	0
857	2018-1-11	15:43:14	N35.26.05.856	E136.40.01.452	18.0	46.4	-43.33292999667242	7.719103192783856	0
858	2018-1-11	15:43:15	N35.26.06.288	E136.40.01.452	18.0	46.4	-43.332930003969416	7.719126067102236	0
859	2018-1-11	15:43:16	N35.26.06.720	E136.40.01.452	18.0	46.6	-43.332929998838026	7.719148940481112	0
860	2018-1-11	15:43:17	N35.26.07.152	E136.40.01.452	18.0	47.0	-43.332930000964566	7.719171813502119	0
861	2018-1-11	15:43:18	N35.26.07.584	E136.40.01.452	18.0	47.4	-43.33292999792071	7.7191946852257525	0
862	2018-1-11	15:43:19	N35.26.08.016	E136.40.01.452	18.0	47.7	-43.33293000047384	7.719217560221557	0
863	2018-1-11	15:43:20	N35.26.08.448	E136.40.01.452	18.0	47.6	-43.33292999932041	6.904474747195115	0
864	2018-1-11	15:43:21	N35.26.08.880	E136.40.01.452	19.0	46.8	-43.332930000590224	7.719264520820651	0
865	2018-1-11	15:43:22	N35.26.09.312	E136.40.01.452	19.0	46.9	-43.33292999917347	7.076012569120757	0
866	2018-1-11	15:43:23	N35.26.09.708	E136.40.01.452	19.0	47.1	-43.33292999913167	7.719308361567909	0
867	2018-1-11	15:43:24	N35.26.10.140	E136.40.01.452	19.0	46.8	-43.332930000831574	7.719331232614118	0
868	2018-1-11	15:43:25	N35.26.10.572	E136.40.01.452	19.0	45.5	-43.33293000198473	7.076073723071218	0
869	2018-1-11	15:43:26	N35.26.10.968	E136.40.01.452	19.0	44.2	-43.33292999709306	7.076092943601448	0
870	2018-1-11	15:43:27	N35.26.11.364	E136.40.01.452	19.0	42.8	-36.02067727622674	7.134132377415324	0
871	2018-1-11	15:43:28	N35.26.11.760	E136.40.01.416	19.0	41.5	-27.568375089399968	6.684266887225151	0
872	2018-1-11	15:43:29	N35.26.12.120	E136.40.01.344	19.0	40.2	-27.56845063948066	6.684281562593182	0
873	2018-1-11	15:43:30	N35.26.12.480	E136.40.01.272	19.0	38.7	-25.917985527455034	6.067721518714791	0
874	2018-1-11	15:43:31	N35.26.12.804	E136.40.01.200	19.0	37.1	-25.918060060496927	6.067733192496632	0
875	2018-1-11	15:43:32	N35.26.13.128	E136.40.01.128	19.0	35.1	-33.32688615347097	5.2258128451343975	0
876	2018-1-11	15:43:33	N35.26.13.416	E136.40.01.092	19.0	33.29	-34.41978254330619	5.8603961934480235	0
877	2018-1-11	15:43:34	N35.26.13.740	E136.40.01.056	19.0	31.5	-43.33304000184317	4.503051625453713	0
878	2018-1-11	15:43:35	N35.26.13.992	E136.40.01.056	19.0	28.8	-43.333040001006715	4.503059410770813	0
879	2018-1-11	15:43:36	N35.26.14.244	E136.40.01.056	19.0	25.4	-30.095065392104495	3.9651356755673284	0
880	2018-1-11	15:43:37	N35.26.14.460	E136.40.01.020	19.0	21.0	-43.33305000530052	2.5731841111945797	0
881	2018-1-11	15:43:38	N35.26.14.604	E136.40.01.020	19.0	16.89	-43.333050003075314	2.573186654584907	0
882	2018-1-11	15:43:39	N35.26.14.748	E136.40.01.020	19.0	13.5	-43.33304999846154	1.929891658013256	0
883	2018-1-11	15:43:40	N35.26.14.856	E136.40.01.020	19.0	10.6	-43.33305000073585	1.2865952327757235	0
884	2018-1-11	15:43:41	N35.26.14.928	E136.40.01.020	19.0	7.9	-43.333050002327816	1.2865958678803617	0
885	2018-1-11	15:43:42	N35.26.15.000	E136.40.01.020	19.0	4.7	-43.33305000437489	0.643298172433553	0
886	2018-1-11	15:43:43	N35.26.15.036	E136.40.01.020	19.0	1.8	0.0	0.0	0
887	2018-1-11	15:43:44	N35.26.15.036	E136.40.01.020	19.0	0.2	0.0	0.0	0
888	2018-1-11	15:43:45	N35.26.15.036	E136.40.01.020	19.0	0.1	0.0	0.0	0
889	2018-1-11	15:43:46	N35.26.15.036	E136.40.01.020	19.0	0.1	0.0	0.0	0
890	2018-1-11	15:43:47	N35.26.15.036	E136.40.01.020	19.0	0.1	136.66694999562512	0.643298172433553	0
891	2018-1-11	15:43:48	N35.26.15.000	E136.40.01.020	19.0	0.2	-133.33304495717164	0.9079988828613822	0
892	2018-1-11	15:43:49	N35.26.15.000	E136.40.01.056	19.0	0.2	0.0	0.0	0
893	2018-1-11	15:43:50	N35.26.15.000	E136.40.01.056	19.0	0.1	0.0	0.0	0
894	2018-1-11	15:43:51	N35.26.15.000	E136.40.01.056	19.0	0.2	0.0	0.0	0
895	2018-1-11	15:43:52	N35.26.15.000	E136.40.01.056	19.0	1.3	-43.33303999876621	0.6432981720793416	0
896	2018-1-11	15:43:53	N35.26.15.036	E136.40.01.056	19.0	5.7	-43.33304001504765	1.286596820806716	0
897	2018-1-11	15:43:54	N35.26.15.108	E136.40.01.056	19.0	11.2	-43.33303999652356	2.5731955486017464	0
898	2018-1-11	15:43:55	N35.26.15.252	E136.40.01.056	19.0	15.6	-23.896766078167364	2.728700890002187	0
899	2018-1-11	15:43:56	N35.26.15.396	E136.40.01.020	19.0	18.6	-43.33304999866957	3.216501185609066	0
900	2018-1-11	15:43:57	N35.26.15.576	E136.40.01.020	19.0	21.9	-43.33305000240125	3.8598066653759977	0
901	2018-1-11	15:43:58	N35.26.15.792	E136.40.01.020	19.0	24.8	-43.33304999873801	4.503115003132958	0
902	2018-1-11	15:43:59	N35.26.16.044	E136.40.01.020	19.0	27.2	-43.33305000146267	4.503122786794815	0
903	2018-1-11	15:44:00	N35.26.16.296	E136.40.01.020	19.0	30.2	-33.32723585523928	5.2259212495109315	0
904	2018-1-11	15:44:01	N35.26.16.584	E136.40.00.984	19.0	32.7	-33.32727491759961	5.225931104890036	0
905	2018-1-11	15:44:02	N35.26.16.872	E136.40.00.948	19.0	35.0	-43.33307000157223	5.789763605351854	0
906	2018-1-11	15:44:03	N35.26.17.196	E136.40.00.948	19.0	37.2	-35.2991882461734	6.496848537937909	0
907	2018-1-11	15:44:04	N35.26.17.556	E136.40.00.912	19.0	39.29	-35.29922758885898	6.496864109636741	0
908	2018-1-11	15:44:05	N35.26.17.916	E136.40.00.876	19.0	41.2	-36.02132506494336	7.134445185118582	0
909	2018-1-11	15:44:06	N35.26.18.312	E136.40.00.840	19.0	42.8	-36.02136456002127	7.134464088473982	0
910	2018-1-11	15:44:07	N35.26.18.708	E136.40.00.804	19.0	44.5	-36.02140404114596	7.134482995770102	0
911	2018-1-11	15:44:08	N35.26.19.104	E136.40.00.768	19.0	46.4	-36.6249502665124	7.773019986208594	0
912	2018-1-11	15:44:09	N35.26.19.536	E136.40.00.732	19.0	48.2	-43.33313000002236	8.363148803911514	0
913	2018-1-11	15:44:10	N35.26.20.004	E136.40.00.732	19.0	49.9	-35.84205526846674	6.964561633442228	0
914	2018-1-11	15:44:11	N35.26.20.436	E136.40.00.696	20.0	51.3	-37.57639517828154	9.052178839762085	0
915	2018-1-11	15:44:12	N35.26.20.940	E136.40.00.660	20.0	52.7	-43.333150000016786	8.363230648246208	0
916	2018-1-11	15:44:13	N35.26.21.408	E136.40.00.660	20.0	54.3	-37.57646237866775	9.052238272041953	0
917	2018-1-11	15:44:14	N35.26.21.912	E136.40.00.624	20.0	56.0	-43.333159998387615	9.0066172344262	0
918	2018-1-11	15:44:15	N35.26.22.416	E136.40.00.624	20.0	57.0	-37.95798096749479	9.692603531740449	0
919	2018-1-11	15:44:16	N35.26.22.956	E136.40.00.588	20.0	57.5	-37.576573487087636	9.052332924759785	0
920	2018-1-11	15:44:17	N35.26.23.460	E136.40.00.552	20.0	58.0	-43.333179997659755	9.650050674591345	0
921	2018-1-11	15:44:18	N35.26.24.000	E136.40.00.552	20.0	58.6	-37.95808808357322	9.69270743941471	0
922	2018-1-11	15:44:19	N35.26.24.540	E136.40.00.516	20.0	59.0	-37.958127766419274	9.692742860550903	0
923	2018-1-11	15:44:20	N35.26.25.080	E136.40.00.480	20.0	58.7	-43.33319999993308	9.650157888327476	0
924	2018-1-11	15:44:21	N35.26.25.620	E136.40.00.480	20.0	58.1	-37.576760290691006	9.052495809642387	0
925	2018-1-11	15:44:22	N35.26.26.124	E136.40.00.444	20.0	57.4	-37.95823489171308	9.692846766355082	0
926	2018-1-11	15:44:23	N35.26.26.664	E136.40.00.408	20.0	56.5	-43.33322000012736	9.006910758240279	0
927	2018-1-11	15:44:24	N35.26.27.168	E136.40.00.408	20.0	55.5	-37.57687137594581	9.052590459810663	0
928	2018-1-11	15:44:25	N35.26.27.672	E136.40.00.372	20.0	54.1	-43.333229998965926	7.548905226543391	0
929	2018-1-11	15:44:26	N35.26.28.140	E136.40.00.372	21.0	52.8	-37.13746765578208	8.412784511041291	0
930	2018-1-11	15:44:27	N35.26.28.608	E136.40.00.336	21.0	51.9	-37.137507272020976	8.41281103844294	0
931	2018-1-11	15:44:28	N35.26.29.076	E136.40.00.300	21.0	51.6	-43.333250001049635	8.363698613221871	0
932	2018-1-11	15:44:29	N35.26.29.544	E136.40.00.300	21.0	51.7	-37.137576497230626	8.412864095055227	0
933	2018-1-11	15:44:30	N35.26.30.012	E136.40.00.264	21.0	51.6	-43.33325999813633	8.363752296476326	0
934	2018-1-11	15:44:31	N35.26.30.480	E136.40.00.264	21.0	50.8	-37.13764570701162	8.412917150645342	0
935	2018-1-11	15:44:32	N35.26.30.948	E136.40.00.228	21.0	49.5	-43.333269999032474	7.720435337119504	0
936	2018-1-11	15:44:33	N35.26.31.380	E136.40.00.228	21.0	48.4	-36.625940143364446	7.773663452770341	0
937	2018-1-11	15:44:34	N35.26.31.812	E136.40.00.192	21.0	48.1	-43.33327999925969	7.7204810801956985	0
938	2018-1-11	15:44:35	N35.26.32.244	E136.40.00.192	21.0	48.1	-36.626009225656304	7.773708565098948	0
939	2018-1-11	15:44:36	N35.26.32.676	E136.40.00.156	21.0	48.3	-43.33329000173991	7.720526822933419	0
940	2018-1-11	15:44:37	N35.26.33.108	E136.40.00.156	21.0	48.4	-36.62607833885884	7.773753681797801	0
941	2018-1-11	15:44:38	N35.26.33.540	E136.40.00.120	21.0	47.6	-43.333299999216486	7.720572565690528	0
942	2018-1-11	15:44:39	N35.26.33.972	E136.40.00.120	21.0	46.7	-43.3332999996779	7.720595436078472	0
943	2018-1-11	15:44:40	N35.26.34.404	E136.40.00.120	21.0	46.2	-36.02276245377161	7.135234571221772	0
944	2018-1-11	15:44:41	N35.26.34.800	E136.40.00.084	21.0	45.3	-43.33331000101761	7.720639272844482	0
945	2018-1-11	15:44:42	N35.26.35.232	E136.40.00.084	21.0	44.0	-43.33330999736922	6.43388353188421	0
946	2018-1-11	15:44:43	N35.26.35.592	E136.40.00.084	21.0	42.6	-43.33331000188406	7.077290230648092	0
947	2018-1-11	15:44:44	N35.26.35.988	E136.40.00.084	21.0	40.1	-53.67421500603076	5.057992273422252	0
948	2018-1-11	15:44:45	N35.26.36.312	E136.40.00.120	22.0	35.6	-43.33330000103873	5.790538258566719	0
949	2018-1-11	15:44:46	N35.26.36.636	E136.40.00.120	22.0	30.8	-43.333300000884485	3.8603659859592265	0
950	2018-1-11	15:44:47	N35.26.36.852	E136.40.00.120	22.0	25.1	-43.33330000111518	3.8603717035562126	0
