//ID,日付,時間,緯度,経度,速度(km/hour),高度(m),WayPoint
1431,2018-01-23,16:02:58,35.41945,136.57621,40.000,19.0,false
1432,2018-01-23,16:03:00,35.41926,136.57615,39.700,20.0,false
1433,2018-01-23,16:03:01,35.41916,136.57611,40.000,20.0,false
1434,2018-01-23,16:03:02,35.41907,136.57607,40.500,20.0,false
1435,2018-01-23,16:03:03,35.41897,136.57603,40.790,20.0,false
1436,2018-01-23,16:03:04,35.41887,136.57599,41.200,20.0,false
1437,2018-01-23,16:03:06,35.41868,136.57591,42.300,21.0,false
1438,2018-01-23,16:03:07,35.41857,136.57587,42.900,21.0,false
1439,2018-01-23,16:03:08,35.41847,136.57583,43.300,21.0,false
1440,2018-01-23,16:03:09,35.41836,136.57579,43.900,21.0,false
1441,2018-01-23,16:03:10,35.41825,136.57577,44.500,21.0,false
1442,2018-01-23,16:03:12,35.41802,136.57574,45.800,20.0,false
1443,2018-01-23,16:03:14,35.41779,136.57573,47.000,20.0,false
1444,2018-01-23,16:03:15,35.41767,136.57573,47.600,20.0,false
1445,2018-01-23,16:03:16,35.41755,136.57574,48.000,20.0,false
1446,2018-01-23,16:03:17,35.41743,136.57574,48.700,20.0,false
1447,2018-01-23,16:03:18,35.41730,136.57575,49.200,20.0,false
1448,2018-01-23,16:03:19,35.41718,136.57576,49.800,20.0,false
1449,2018-01-23,16:03:20,35.41705,136.57577,50.300,20.0,false
1450,2018-01-23,16:03:21,35.41692,136.57578,50.500,20.0,false
1451,2018-01-23,16:03:22,35.41680,136.57579,50.600,20.0,false
1452,2018-01-23,16:03:23,35.41667,136.57580,49.900,20.0,false
1453,2018-01-23,16:03:24,35.41655,136.57581,49.500,20.0,false
1454,2018-01-23,16:03:25,35.41642,136.57582,49.000,19.0,false
1455,2018-01-23,16:03:26,35.41630,136.57583,48.200,20.0,false
1456,2018-01-23,16:03:27,35.41618,136.57585,48.300,20.0,false
1457,2018-01-23,16:03:28,35.41606,136.57588,49.100,19.0,false
1458,2018-01-23,16:03:30,35.41582,136.57595,50.000,19.0,false
1459,2018-01-23,16:03:31,35.41570,136.57601,50.400,19.0,false
1460,2018-01-23,16:03:32,35.41559,136.57607,49.800,19.0,false
1461,2018-01-23,16:03:34,35.41537,136.57620,47.900,19.0,false
1462,2018-01-23,16:03:35,35.41527,136.57628,44.500,19.0,false
1463,2018-01-23,16:03:36,35.41518,136.57634,41.300,19.0,false
1464,2018-01-23,16:03:38,35.41501,136.57647,37.700,19.0,false
1465,2018-01-23,16:03:40,35.41488,136.57658,25.700,19.0,false
1466,2018-01-23,16:03:42,35.41480,136.57664,14.500,19.0,false
1467,2018-01-23,16:03:44,35.41476,136.57667,4.000,19.0,false
1468,2018-01-23,16:03:46,35.41476,136.57668,0.300,19.0,false
1469,2018-01-23,16:03:47,35.41476,136.57668,0.900,19.0,false
1470,2018-01-23,16:03:48,35.41476,136.57668,3.500,19.0,false
1471,2018-01-23,16:03:49,35.41474,136.57669,7.800,19.0,false
1472,2018-01-23,16:03:50,35.41472,136.57671,12.300,19.0,false
1473,2018-01-23,16:03:51,35.41470,136.57673,16.390,19.0,false
1474,2018-01-23,16:03:52,35.41466,136.57676,19.700,19.0,false
1475,2018-01-23,16:03:53,35.41461,136.57679,22.100,19.0,false
1476,2018-01-23,16:03:54,35.41456,136.57683,24.200,19.0,false
1477,2018-01-23,16:03:55,35.41451,136.57687,26.100,19.0,false
1478,2018-01-23,16:03:56,35.41445,136.57691,27.900,19.0,false
1479,2018-01-23,16:03:58,35.41433,136.57701,31.100,19.0,false
1480,2018-01-23,16:03:59,35.41426,136.57706,32.600,19.0,false
1481,2018-01-23,16:04:00,35.41419,136.57711,34.290,19.0,false
1482,2018-01-23,16:04:01,35.41411,136.57717,36.100,19.0,false
1483,2018-01-23,16:04:02,35.41403,136.57723,37.790,19.0,false
1484,2018-01-23,16:04:03,35.41395,136.57729,39.400,19.0,false
1485,2018-01-23,16:04:04,35.41386,136.57736,40.700,19.0,false
1486,2018-01-23,16:04:05,35.41378,136.57742,41.600,19.0,false
1487,2018-01-23,16:04:06,35.41369,136.57749,42.300,19.0,false
1488,2018-01-23,16:04:08,35.41350,136.57763,43.600,19.0,false
1489,2018-01-23,16:04:10,35.41331,136.57777,44.500,19.0,false
1490,2018-01-23,16:04:11,35.41322,136.57785,44.900,19.0,false
1491,2018-01-23,16:04:12,35.41312,136.57792,45.100,19.0,false
1492,2018-01-23,16:04:14,35.41293,136.57807,45.000,19.0,false
1493,2018-01-23,16:04:15,35.41284,136.57814,44.800,19.0,false
1494,2018-01-23,16:04:16,35.41274,136.57821,44.600,19.0,false
1495,2018-01-23,16:04:17,35.41264,136.57828,44.400,19.0,false
1496,2018-01-23,16:04:18,35.41255,136.57835,44.000,19.0,false
1497,2018-01-23,16:04:19,35.41246,136.57843,43.800,19.0,false
1498,2018-01-23,16:04:20,35.41236,136.57850,44.400,19.0,false
1499,2018-01-23,16:04:21,35.41227,136.57857,45.300,19.0,false
1500,2018-01-23,16:04:22,35.41217,136.57864,46.100,19.0,false
1501,2018-01-23,16:04:23,35.41207,136.57872,46.900,19.0,false
1502,2018-01-23,16:04:24,35.41197,136.57879,47.500,19.0,false
1503,2018-01-23,16:04:26,35.41176,136.57894,48.000,18.0,false
1504,2018-01-23,16:04:27,35.41166,136.57901,47.400,18.0,false
1505,2018-01-23,16:04:28,35.41155,136.57908,48.000,18.0,false
1506,2018-01-23,16:04:29,35.41144,136.57915,48.500,18.0,false
1507,2018-01-23,16:04:30,35.41133,136.57921,48.800,18.0,false
1508,2018-01-23,16:04:32,35.41110,136.57933,49.500,18.0,false
1509,2018-01-23,16:04:33,35.41099,136.57939,49.800,18.0,false
1510,2018-01-23,16:04:34,35.41087,136.57944,50.100,18.0,false
1511,2018-01-23,16:04:35,35.41075,136.57949,50.400,18.0,false
1512,2018-01-23,16:04:36,35.41063,136.57953,50.600,18.0,false
1513,2018-01-23,16:04:38,35.41039,136.57963,50.500,17.0,false
1514,2018-01-23,16:04:39,35.41027,136.57968,50.400,17.0,false
1515,2018-01-23,16:04:40,35.41015,136.57973,50.100,17.0,false
1516,2018-01-23,16:04:41,35.41003,136.57978,50.000,17.0,false
1517,2018-01-23,16:04:42,35.40991,136.57983,49.700,17.0,false
1518,2018-01-23,16:04:44,35.40968,136.57993,49.100,17.0,false
1519,2018-01-23,16:04:45,35.40956,136.57997,48.700,17.0,false
1520,2018-01-23,16:04:46,35.40944,136.58002,48.300,17.0,false
1521,2018-01-23,16:04:47,35.40933,136.58006,47.100,17.0,false
1522,2018-01-23,16:04:48,35.40922,136.58010,45.700,17.0,false
1523,2018-01-23,16:04:49,35.40911,136.58014,44.300,17.0,false
1524,2018-01-23,16:04:50,35.40901,136.58017,42.700,17.0,false
1525,2018-01-23,16:04:51,35.40890,136.58021,41.100,17.0,false
1526,2018-01-23,16:04:53,35.40873,136.58028,30.400,17.0,false
1527,2018-01-23,16:04:54,35.40867,136.58030,21.400,17.0,false
1528,2018-01-23,16:04:55,35.40862,136.58029,19.300,17.0,false
1529,2018-01-23,16:04:57,35.40855,136.58019,25.000,17.0,false
1530,2018-01-23,16:04:58,35.40852,136.58012,28.900,16.0,false
1531,2018-01-23,16:05:00,35.40845,136.57994,35.600,16.0,false
1532,2018-01-23,16:05:02,35.40838,136.57971,39.290,15.0,false
1533,2018-01-23,16:05:04,35.40832,136.57949,37.000,15.0,false
1534,2018-01-23,16:05:05,35.40830,136.57938,35.500,16.0,false
1535,2018-01-23,16:05:06,35.40828,136.57927,32.900,16.0,false
1536,2018-01-23,16:05:08,35.40825,136.57909,28.300,16.0,false
1537,2018-01-23,16:05:10,35.40823,136.57892,25.300,16.0,false
1538,2018-01-23,16:05:12,35.40823,136.57876,27.800,17.0,false
1539,2018-01-23,16:05:14,35.40825,136.57859,28.800,17.0,false
1540,2018-01-23,16:05:15,35.40827,136.57850,28.100,17.0,false
1541,2018-01-23,16:05:16,35.40829,136.57842,25.100,17.0,false
1542,2018-01-23,16:05:18,35.40832,136.57829,19.600,17.0,false
1543,2018-01-23,16:05:20,35.40838,136.57819,22.500,17.0,false
1544,2018-01-23,16:05:22,35.40848,136.57809,27.800,17.0,false
1545,2018-01-23,16:05:24,35.40860,136.57797,31.300,17.0,false
1546,2018-01-23,16:05:26,35.40873,136.57785,32.900,17.0,false
1547,2018-01-23,16:05:27,35.40880,136.57779,32.790,17.0,false
1548,2018-01-23,16:05:28,35.40886,136.57773,31.300,17.0,false
1549,2018-01-23,16:05:30,35.40900,136.57765,28.700,17.0,false
1550,2018-01-23,16:05:31,35.40907,136.57762,27.200,17.0,false
1551,2018-01-23,16:05:32,35.40913,136.57759,26.000,17.0,false
1552,2018-01-23,16:05:33,35.40919,136.57757,24.100,17.0,false
1553,2018-01-23,16:05:34,35.40924,136.57754,22.400,17.0,false
1554,2018-01-23,16:05:36,35.40934,136.57749,20.100,18.0,false
1555,2018-01-23,16:05:38,35.40943,136.57746,15.200,18.0,false
1556,2018-01-23,16:05:39,35.40946,136.57744,10.700,18.0,false
1557,2018-01-23,16:05:40,35.40948,136.57743,7.000,18.0,false
1558,2018-01-23,16:05:41,35.40948,136.57741,5.500,18.0,false
1559,2018-01-23,16:05:42,35.40948,136.57740,3.900,18.0,false
1560,2018-01-23,16:05:44,35.40948,136.57737,5.200,18.0,false
1561,2018-01-23,16:05:45,35.40948,136.57735,8.000,18.0,false
1562,2018-01-23,16:05:47,35.40947,136.57730,8.900,17.0,false
1563,2018-01-23,16:05:48,35.40947,136.57727,6.100,18.0,false
1564,2018-01-23,16:05:50,35.40947,136.57726,0.700,18.0,false
1565,2018-01-23,16:05:51,35.40947,136.57726,0.300,18.0,false
1566,2018-01-23,16:05:52,35.40947,136.57726,0.400,18.0,false
1567,2018-01-23,16:05:54,35.40947,136.57726,0.400,19.0,false
1568,2018-01-23,16:05:55,35.40947,136.57726,0.300,19.0,false
1569,2018-01-23,16:05:56,35.40947,136.57726,0.300,19.0,false
1570,2018-01-23,16:05:58,35.40947,136.57726,0.300,19.0,false
1571,2018-01-23,16:06:00,35.40947,136.57726,0.200,19.0,false
1572,2018-01-23,16:06:02,35.40947,136.57727,0.700,20.0,false
1573,2018-01-23,16:06:03,35.40946,136.57726,3.200,20.0,false
1574,2018-01-23,16:06:04,35.40946,136.57726,1.300,19.0,false
