ID,日付,時間,緯度,経度,速度(km/hour),高度(m),WayPoint
1057,2018-01-29,15:33:23,35.44815,136.67267,41.200,18.0,false
1058,2018-01-29,15:33:31,35.44810,136.67367,38.200,18.0,false
1059,2018-01-29,15:34:56,35.44804,136.67456,14.700,21.0,false
1060,2018-01-29,15:35:12,35.44795,136.67472,9.300,21.0,false
1061,2018-01-29,15:35:15,35.44781,136.67476,26.300,20.0,false
1062,2018-01-29,15:35:17,35.44766,136.67476,34.290,20.0,false
1063,2018-01-29,15:35:18,35.44757,136.67474,37.100,20.0,false
1064,2018-01-29,15:35:19,35.44747,136.67472,39.700,20.0,false
1065,2018-01-29,15:35:20,35.44737,136.67470,42.400,19.0,false
1066,2018-01-29,15:35:21,35.44726,136.67467,44.800,19.0,false
1067,2018-01-29,15:35:22,35.44715,136.67464,46.700,19.0,false
1068,2018-01-29,15:35:23,35.44703,136.67461,48.200,19.0,false
1069,2018-01-29,15:35:24,35.44691,136.67458,49.200,18.0,false
1070,2018-01-29,15:35:25,35.44678,136.67454,50.100,18.0,false
1071,2018-01-29,15:35:26,35.44666,136.67451,50.400,18.0,false
1072,2018-01-29,15:35:27,35.44653,136.67447,49.800,18.0,false
1073,2018-01-29,15:35:28,35.44641,136.67444,49.400,17.0,false
1074,2018-01-29,15:35:29,35.44629,136.67440,48.200,17.0,false
1075,2018-01-29,15:35:30,35.44617,136.67437,46.700,17.0,false
1076,2018-01-29,15:35:31,35.44606,136.67433,45.300,18.0,false
1077,2018-01-29,15:35:32,35.44595,136.67430,43.800,18.0,false
1078,2018-01-29,15:35:33,35.44584,136.67427,42.500,18.0,false
1079,2018-01-29,15:35:34,35.44574,136.67424,41.800,18.0,false
1080,2018-01-29,15:35:35,35.44564,136.67420,41.100,18.0,false
1081,2018-01-29,15:35:36,35.44554,136.67417,40.100,18.0,false
1082,2018-01-29,15:35:37,35.44544,136.67414,39.600,18.0,false
1083,2018-01-29,15:35:38,35.44535,136.67411,38.790,18.0,false
1084,2018-01-29,15:35:39,35.44525,136.67408,38.200,18.0,false
1085,2018-01-29,15:35:40,35.44516,136.67405,37.100,18.0,false
1086,2018-01-29,15:35:41,35.44507,136.67402,36.500,18.0,false
1087,2018-01-29,15:35:43,35.44490,136.67395,34.700,18.0,false
1088,2018-01-29,15:35:45,35.44474,136.67389,32.100,19.0,false
1089,2018-01-29,15:35:47,35.44460,136.67384,24.700,18.0,false
1090,2018-01-29,15:35:50,35.44450,136.67381,3.200,18.0,false
1091,2018-01-29,15:36:06,35.44441,136.67379,0.100,21.0,false
1092,2018-01-29,15:36:21,35.44434,136.67299,40.290,22.0,false
1093,2018-01-29,15:36:33,35.44435,136.67189,20.700,22.0,false
1094,2018-01-29,15:36:35,35.44445,136.67179,28.100,23.0,false
1095,2018-01-29,15:36:37,35.44459,136.67168,35.500,23.0,false
1096,2018-01-29,15:36:39,35.44475,136.67155,39.790,23.0,false
1097,2018-01-29,15:36:41,35.44492,136.67140,42.000,24.0,false
1098,2018-01-29,15:36:42,35.44501,136.67133,43.100,24.0,false
1099,2018-01-29,15:36:43,35.44510,136.67125,44.400,24.0,false
1100,2018-01-29,15:36:44,35.44520,136.67118,45.100,24.0,false
1101,2018-01-29,15:36:45,35.44529,136.67110,45.800,24.0,false
1102,2018-01-29,15:36:46,35.44539,136.67102,46.400,24.0,false
1103,2018-01-29,15:36:47,35.44549,136.67094,46.500,23.0,false
1104,2018-01-29,15:36:48,35.44558,136.67086,45.200,23.0,false
1105,2018-01-29,15:36:49,35.44568,136.67079,43.500,23.0,false
1106,2018-01-29,15:36:51,35.44586,136.67066,39.000,23.0,false
1107,2018-01-29,15:36:53,35.44604,136.67057,39.400,24.0,false
1108,2018-01-29,15:36:54,35.44614,136.67055,40.400,24.0,false
1109,2018-01-29,15:36:55,35.44624,136.67054,41.700,24.0,false
1110,2018-01-29,15:36:56,35.44635,136.67052,43.200,24.0,false
1111,2018-01-29,15:36:57,35.44646,136.67051,44.100,23.0,false
1112,2018-01-29,15:36:58,35.44657,136.67050,44.500,23.0,false
1113,2018-01-29,15:36:59,35.44668,136.67049,45.100,23.0,false
1114,2018-01-29,15:37:00,35.44679,136.67048,44.000,23.0,false
1115,2018-01-29,15:37:01,35.44690,136.67047,42.200,23.0,false
1116,2018-01-29,15:37:02,35.44701,136.67046,40.200,24.0,false
1117,2018-01-29,15:37:03,35.44710,136.67045,38.500,24.0,false
1118,2018-01-29,15:37:04,35.44720,136.67045,39.100,23.0,false
1119,2018-01-29,15:37:05,35.44730,136.67045,37.600,23.0,false
1120,2018-01-29,15:37:06,35.44740,136.67045,36.000,23.0,false
1121,2018-01-29,15:37:07,35.44748,136.67044,35.200,23.0,false
1122,2018-01-29,15:37:09,35.44766,136.67041,36.600,23.0,false
1123,2018-01-29,15:37:10,35.44775,136.67040,37.400,23.0,false
1124,2018-01-29,15:37:11,35.44785,136.67040,36.500,23.0,false
1125,2018-01-29,15:37:13,35.44801,136.67039,26.700,23.0,false
1126,2018-01-29,15:37:15,35.44811,136.67038,15.100,23.0,false
1127,2018-01-29,15:37:18,35.44822,136.67047,24.700,22.0,false
1128,2018-01-29,15:37:28,35.44819,136.67159,33.700,20.0,false
1129,2018-01-29,15:37:55,35.44815,136.67264,38.000,19.0,false
1130,2018-01-29,15:38:03,35.44810,136.67364,38.790,19.0,false
1131,2018-01-29,15:39:51,35.44804,136.67450,13.200,22.0,false
1132,2018-01-29,15:40:08,35.44794,136.67472,3.100,21.0,false
1133,2018-01-29,15:40:18,35.44783,136.67477,24.700,21.0,false
1134,2018-01-29,15:40:20,35.44768,136.67477,32.900,20.0,false
1135,2018-01-29,15:40:21,35.44759,136.67476,37.000,20.0,false
1136,2018-01-29,15:40:22,35.44750,136.67474,40.500,20.0,false
1137,2018-01-29,15:40:23,35.44739,136.67472,43.700,20.0,false
1138,2018-01-29,15:40:24,35.44728,136.67469,46.000,20.0,false
1139,2018-01-29,15:40:25,35.44716,136.67466,47.400,19.0,false
1140,2018-01-29,15:40:26,35.44704,136.67463,48.700,19.0,false
1141,2018-01-29,15:40:27,35.44692,136.67460,49.400,19.0,false
1142,2018-01-29,15:40:28,35.44680,136.67457,49.200,19.0,false
1143,2018-01-29,15:40:29,35.44668,136.67453,49.900,18.0,false
1144,2018-01-29,15:40:30,35.44655,136.67451,49.300,18.0,false
1145,2018-01-29,15:40:31,35.44643,136.67447,48.800,17.0,false
1146,2018-01-29,15:40:32,35.44631,136.67444,48.800,18.0,false
1147,2018-01-29,15:40:33,35.44619,136.67440,48.800,18.0,false
1148,2018-01-29,15:40:34,35.44607,136.67436,48.400,18.0,false
1149,2018-01-29,15:40:35,35.44595,136.67433,47.900,18.0,false
1150,2018-01-29,15:40:36,35.44584,136.67429,47.300,18.0,false
1151,2018-01-29,15:40:37,35.44572,136.67425,45.700,18.0,false
1152,2018-01-29,15:40:38,35.44561,136.67422,44.200,18.0,false
1153,2018-01-29,15:40:39,35.44551,136.67418,43.200,18.0,false
1154,2018-01-29,15:40:40,35.44540,136.67415,42.600,18.0,false
1155,2018-01-29,15:40:41,35.44530,136.67412,42.200,18.0,false
1156,2018-01-29,15:40:42,35.44520,136.67408,42.300,18.0,false
1157,2018-01-29,15:40:43,35.44509,136.67405,41.300,18.0,false
1158,2018-01-29,15:40:44,35.44500,136.67402,40.100,18.0,false
1159,2018-01-29,15:40:45,35.44490,136.67398,38.600,18.0,false
1160,2018-01-29,15:40:46,35.44481,136.67394,37.500,19.0,false
1161,2018-01-29,15:40:48,35.44464,136.67388,33.100,19.0,false
1162,2018-01-29,15:40:50,35.44451,136.67383,22.900,19.0,false
1163,2018-01-29,15:40:54,35.44442,136.67380,0.700,19.0,false
1164,2018-01-29,15:41:05,35.44434,136.67305,43.300,19.0,false
1165,2018-01-29,15:41:15,35.44433,136.67196,18.000,19.0,false
1166,2018-01-29,15:41:18,35.44444,136.67181,28.400,19.0,false
1167,2018-01-29,15:41:20,35.44459,136.67170,36.400,20.0,false
1168,2018-01-29,15:41:22,35.44475,136.67156,42.100,20.0,false
1169,2018-01-29,15:41:23,35.44485,136.67149,44.500,20.0,false
1170,2018-01-29,15:41:24,35.44494,136.67141,46.900,20.0,false
1171,2018-01-29,15:41:25,35.44504,136.67132,48.400,20.0,false
1172,2018-01-29,15:41:26,35.44515,136.67124,49.400,21.0,false
1173,2018-01-29,15:41:27,35.44525,136.67116,49.600,21.0,false
1174,2018-01-29,15:41:28,35.44536,136.67107,49.600,21.0,false
1175,2018-01-29,15:41:29,35.44546,136.67099,49.600,21.0,false
1176,2018-01-29,15:41:30,35.44557,136.67090,49.300,21.0,false
1177,2018-01-29,15:41:31,35.44567,136.67082,49.000,21.0,false
1178,2018-01-29,15:41:32,35.44577,136.67074,48.100,21.0,false
1179,2018-01-29,15:41:33,35.44588,136.67067,46.900,22.0,false
1180,2018-01-29,15:41:34,35.44599,136.67062,46.800,22.0,false
1181,2018-01-29,15:41:35,35.44611,136.67058,46.500,22.0,false
1182,2018-01-29,15:41:36,35.44622,136.67056,47.000,22.0,false
1183,2018-01-29,15:41:37,35.44634,136.67054,47.800,22.0,false
1184,2018-01-29,15:41:38,35.44646,136.67053,48.700,22.0,false
1185,2018-01-29,15:41:39,35.44659,136.67051,48.600,22.0,false
1186,2018-01-29,15:41:40,35.44671,136.67049,48.000,23.0,false
1187,2018-01-29,15:41:41,35.44682,136.67048,45.100,23.0,false
1188,2018-01-29,15:41:42,35.44693,136.67047,40.600,23.0,false
1189,2018-01-29,15:41:43,35.44703,136.67046,35.500,23.0,false
1190,2018-01-29,15:41:45,35.44718,136.67045,25.200,23.0,false
1191,2018-01-29,15:41:47,35.44728,136.67045,12.900,22.0,false
1192,2018-01-29,15:41:53,35.44738,136.67046,12.500,22.0,false
1193,2018-01-29,15:41:56,35.44752,136.67044,25.300,22.0,false
1194,2018-01-29,15:41:58,35.44767,136.67042,32.290,22.0,false
1195,2018-01-29,15:42:00,35.44784,136.67041,36.000,21.0,false
1196,2018-01-29,15:42:02,35.44800,136.67041,27.000,20.0,false
1197,2018-01-29,15:42:04,35.44810,136.67040,13.300,20.0,false
1198,2018-01-29,15:42:07,35.44820,136.67045,21.600,20.0,false
1199,2018-01-29,15:42:17,35.44819,136.67155,37.000,18.0,false
1200,2018-01-29,15:42:38,35.44815,136.67255,37.100,18.0,false
1201,2018-01-29,15:42:48,35.44810,136.67361,36.100,17.0,false
1202,2018-01-29,15:44:10,35.44803,136.67439,13.000,16.0,false
1203,2018-01-29,15:44:37,35.44794,136.67471,10.300,20.0,false
1204,2018-01-29,15:44:40,35.44779,136.67476,26.900,20.0,false
1205,2018-01-29,15:44:42,35.44764,136.67475,33.900,19.0,false
1206,2018-01-29,15:44:43,35.44755,136.67473,37.200,18.0,false
1207,2018-01-29,15:44:44,35.44745,136.67471,40.200,18.0,false
1208,2018-01-29,15:44:45,35.44734,136.67468,43.200,18.0,false
1209,2018-01-29,15:44:46,35.44723,136.67466,45.600,17.0,false
1210,2018-01-29,15:44:47,35.44711,136.67463,47.100,17.0,false
1211,2018-01-29,15:44:48,35.44700,136.67459,48.400,16.0,false
1212,2018-01-29,15:44:49,35.44687,136.67456,49.600,16.0,false
1213,2018-01-29,15:44:50,35.44675,136.67453,50.300,16.0,false
1214,2018-01-29,15:44:51,35.44662,136.67449,52.000,16.0,false
1215,2018-01-29,15:44:52,35.44649,136.67445,53.000,16.0,false
1216,2018-01-29,15:44:53,35.44636,136.67442,53.000,15.0,false
1217,2018-01-29,15:44:54,35.44623,136.67438,53.000,15.0,false
1218,2018-01-29,15:44:55,35.44610,136.67434,51.700,15.0,false
1219,2018-01-29,15:44:56,35.44598,136.67431,50.300,15.0,false
1220,2018-01-29,15:44:57,35.44585,136.67427,48.800,15.0,false
1221,2018-01-29,15:44:58,35.44573,136.67423,48.100,15.0,false
1222,2018-01-29,15:44:59,35.44562,136.67419,48.100,15.0,false
1223,2018-01-29,15:45:00,35.44550,136.67416,47.000,15.0,false
1224,2018-01-29,15:45:01,35.44539,136.67412,45.600,15.0,false
1225,2018-01-29,15:45:02,35.44528,136.67408,44.300,15.0,false
1226,2018-01-29,15:45:03,35.44517,136.67405,42.900,15.0,false
1227,2018-01-29,15:45:04,35.44507,136.67402,41.000,15.0,false
1228,2018-01-29,15:45:05,35.44497,136.67398,39.600,15.0,false
1229,2018-01-29,15:45:06,35.44488,136.67395,38.200,16.0,false
1230,2018-01-29,15:45:08,35.44471,136.67388,35.200,16.0,false
1231,2018-01-29,15:45:10,35.44456,136.67383,23.600,16.0,false
1232,2018-01-29,15:45:23,35.44446,136.67380,9.190,19.0,false
1233,2018-01-29,15:45:35,35.44437,136.67375,12.700,19.0,false
1234,2018-01-29,15:45:46,35.44433,136.67264,41.600,19.0,false
1235,2018-01-29,15:45:56,35.44440,136.67183,26.100,19.0,false
1236,2018-01-29,15:45:58,35.44453,136.67172,33.600,20.0,false
1237,2018-01-29,15:46:00,35.44469,136.67160,39.900,20.0,false
1238,2018-01-29,15:46:02,35.44487,136.67145,44.800,20.0,false
1239,2018-01-29,15:46:03,35.44496,136.67137,47.000,20.0,false
1240,2018-01-29,15:46:04,35.44506,136.67129,48.800,21.0,false
1241,2018-01-29,15:46:05,35.44517,136.67120,49.500,21.0,false
1242,2018-01-29,15:46:06,35.44527,136.67112,48.200,21.0,false
1243,2018-01-29,15:46:07,35.44537,136.67104,46.800,21.0,false
1244,2018-01-29,15:46:08,35.44547,136.67096,45.400,21.0,false
1245,2018-01-29,15:46:09,35.44557,136.67089,45.500,21.0,false
1246,2018-01-29,15:46:10,35.44566,136.67081,45.200,21.0,false
1247,2018-01-29,15:46:11,35.44576,136.67073,43.400,21.0,false
1248,2018-01-29,15:46:12,35.44585,136.67067,40.500,22.0,false
1249,2018-01-29,15:46:13,35.44594,136.67063,38.400,22.0,false
1250,2018-01-29,15:46:14,35.44604,136.67061,38.100,22.0,false
1251,2018-01-29,15:46:15,35.44613,136.67060,38.500,22.0,false
1252,2018-01-29,15:46:16,35.44623,136.67058,40.000,22.0,false
1253,2018-01-29,15:46:17,35.44634,136.67056,41.400,22.0,false
1254,2018-01-29,15:46:18,35.44644,136.67054,42.600,22.0,false
1255,2018-01-29,15:46:19,35.44655,136.67052,43.500,22.0,false
1256,2018-01-29,15:46:20,35.44666,136.67051,45.100,22.0,false
1257,2018-01-29,15:46:21,35.44678,136.67049,45.300,22.0,false
1258,2018-01-29,15:46:22,35.44689,136.67048,43.900,22.0,false
1259,2018-01-29,15:46:23,35.44700,136.67047,42.500,22.0,false
1260,2018-01-29,15:46:24,35.44710,136.67046,40.100,22.0,false
1261,2018-01-29,15:46:25,35.44720,136.67046,34.790,22.0,false
1262,2018-01-29,15:46:27,35.44733,136.67045,17.600,22.0,false
1263,2018-01-29,15:46:30,35.44743,136.67046,18.100,22.0,false
1264,2018-01-29,15:46:32,35.44755,136.67044,27.000,22.0,false
1265,2018-01-29,15:46:34,35.44770,136.67042,35.100,22.0,false
1266,2018-01-29,15:46:35,35.44779,136.67041,35.790,22.0,false
1267,2018-01-29,15:46:37,35.44796,136.67041,29.700,22.0,false
1268,2018-01-29,15:46:39,35.44807,136.67040,16.500,21.0,false
1269,2018-01-29,15:46:42,35.44819,136.67045,21.300,20.0,false
1270,2018-01-29,15:46:53,35.44818,136.67160,36.200,19.0,false
1271,2018-01-29,15:47:32,35.44813,136.67260,38.100,20.0,false
1272,2018-01-29,15:47:42,35.44808,136.67369,32.400,21.0,false
1273,2018-01-29,15:49:23,35.44802,136.67453,2.900,25.0,false
1274,2018-01-29,15:49:33,35.44792,136.67473,15.400,25.0,false
1275,2018-01-29,15:49:35,35.44781,136.67477,26.300,25.0,false
1276,2018-01-29,15:49:37,35.44766,136.67477,34.100,25.0,false
1277,2018-01-29,15:49:38,35.44756,136.67475,37.700,25.0,false
1278,2018-01-29,15:49:39,35.44747,136.67473,41.100,25.0,false
1279,2018-01-29,15:49:40,35.44736,136.67471,43.400,24.0,false
1280,2018-01-29,15:49:41,35.44725,136.67468,42.700,24.0,false
1281,2018-01-29,15:49:42,35.44715,136.67466,42.400,24.0,false
1282,2018-01-29,15:49:43,35.44704,136.67463,43.400,24.0,false
1283,2018-01-29,15:49:44,35.44693,136.67460,44.100,24.0,false
1284,2018-01-29,15:49:45,35.44682,136.67457,45.200,23.0,false
1285,2018-01-29,15:49:46,35.44671,136.67453,44.800,24.0,false
1286,2018-01-29,15:49:47,35.44660,136.67450,47.000,24.0,false
1287,2018-01-29,15:49:48,35.44648,136.67446,47.300,24.0,false
1288,2018-01-29,15:49:49,35.44637,136.67443,47.600,24.0,false
1289,2018-01-29,15:49:50,35.44625,136.67440,46.700,23.0,false
1290,2018-01-29,15:49:51,35.44613,136.67436,46.100,23.0,false
1291,2018-01-29,15:49:52,35.44602,136.67433,46.100,23.0,false
1292,2018-01-29,15:49:53,35.44591,136.67430,46.300,23.0,false
1293,2018-01-29,15:49:54,35.44579,136.67426,46.700,23.0,false
1294,2018-01-29,15:49:55,35.44568,136.67422,46.200,23.0,false
1295,2018-01-29,15:49:56,35.44557,136.67419,44.800,23.0,false
1296,2018-01-29,15:49:57,35.44546,136.67415,43.300,23.0,false
1297,2018-01-29,15:49:58,35.44535,136.67412,41.800,23.0,false
1298,2018-01-29,15:49:59,35.44526,136.67409,39.500,23.0,false
1299,2018-01-29,15:50:00,35.44517,136.67406,34.600,23.0,false
1300,2018-01-29,15:50:02,35.44501,136.67399,31.400,23.0,false
1301,2018-01-29,15:50:04,35.44487,136.67393,30.500,23.0,false
1302,2018-01-29,15:50:06,35.44472,136.67388,30.400,23.0,false
1303,2018-01-29,15:50:08,35.44457,136.67384,29.400,23.0,false
1304,2018-01-29,15:50:10,35.44443,136.67380,24.700,24.0,false
1305,2018-01-29,15:50:13,35.44433,136.67368,19.500,24.0,false
1306,2018-01-29,15:50:23,35.44433,136.67257,40.700,24.0,false
1307,2018-01-29,15:50:32,35.44442,136.67180,27.000,23.0,false
1308,2018-01-29,15:50:34,35.44455,136.67170,33.400,23.0,false
1309,2018-01-29,15:50:36,35.44470,136.67158,38.500,22.0,false
1310,2018-01-29,15:50:38,35.44487,136.67144,42.600,22.0,false
1311,2018-01-29,15:50:39,35.44496,136.67136,44.600,22.0,false
1312,2018-01-29,15:50:40,35.44506,136.67128,46.200,22.0,false
1313,2018-01-29,15:50:41,35.44516,136.67120,47.000,22.0,false
1314,2018-01-29,15:50:42,35.44525,136.67112,45.800,22.0,false
1315,2018-01-29,15:50:43,35.44535,136.67104,44.300,22.0,false
1316,2018-01-29,15:50:44,35.44544,136.67097,42.900,21.0,false
1317,2018-01-29,15:50:45,35.44553,136.67090,42.500,21.0,false
1318,2018-01-29,15:50:46,35.44562,136.67082,42.900,21.0,false
1319,2018-01-29,15:50:47,35.44571,136.67075,42.900,21.0,false
1320,2018-01-29,15:50:48,35.44581,136.67068,42.900,21.0,false
1321,2018-01-29,15:50:49,35.44590,136.67063,42.700,21.0,false
1322,2018-01-29,15:50:50,35.44601,136.67059,43.600,21.0,false
1323,2018-01-29,15:50:51,35.44612,136.67056,45.000,21.0,false
1324,2018-01-29,15:50:52,35.44624,136.67055,46.500,21.0,false
1325,2018-01-29,15:50:53,35.44635,136.67053,47.800,21.0,false
1326,2018-01-29,15:50:54,35.44648,136.67052,49.200,20.0,false
1327,2018-01-29,15:50:55,35.44660,136.67051,48.700,20.0,false
1328,2018-01-29,15:50:56,35.44672,136.67049,48.100,20.0,false
1329,2018-01-29,15:50:57,35.44684,136.67049,48.200,20.0,false
1330,2018-01-29,15:50:58,35.44697,136.67048,47.300,20.0,false
1331,2018-01-29,15:50:59,35.44708,136.67048,45.700,19.0,false
1332,2018-01-29,15:51:00,35.44720,136.67048,44.000,19.0,false
1333,2018-01-29,15:51:01,35.44731,136.67047,42.700,19.0,false
1334,2018-01-29,15:51:02,35.44741,136.67046,41.200,19.0,false
1335,2018-01-29,15:51:03,35.44752,136.67045,41.500,20.0,false
1336,2018-01-29,15:51:04,35.44762,136.67043,41.600,20.0,false
1337,2018-01-29,15:51:05,35.44772,136.67042,40.700,19.0,false
1338,2018-01-29,15:51:06,35.44782,136.67041,38.900,19.0,false
1339,2018-01-29,15:51:07,35.44792,136.67041,34.500,19.0,false
1340,2018-01-29,15:51:09,35.44805,136.67040,20.700,19.0,false
1341,2018-01-29,15:51:12,35.44815,136.67040,15.200,18.0,false
1342,2018-01-29,15:51:24,35.44819,136.67150,38.000,16.0,false
1343,2018-01-29,15:51:38,35.44814,136.67260,41.100,17.0,false
1344,2018-01-29,15:51:45,35.44809,136.67359,44.400,17.0,false
1345,2018-01-29,15:51:53,35.44803,136.67453,29.800,18.0,false
1346,2018-01-29,15:51:56,35.44793,136.67475,27.700,18.0,false
1347,2018-01-29,15:51:58,35.44779,136.67481,32.400,18.0,false
1348,2018-01-29,15:52:00,35.44761,136.67480,38.290,17.0,false
1349,2018-01-29,15:52:01,35.44751,136.67478,41.400,17.0,false
1350,2018-01-29,15:52:02,35.44740,136.67475,43.400,17.0,false
1351,2018-01-29,15:52:03,35.44729,136.67472,45.400,17.0,false
1352,2018-01-29,15:52:04,35.44718,136.67469,47.100,16.0,false
1353,2018-01-29,15:52:05,35.44706,136.67466,48.500,16.0,false
1354,2018-01-29,15:52:06,35.44694,136.67463,49.200,16.0,false
1355,2018-01-29,15:52:07,35.44681,136.67460,50.000,16.0,false
1356,2018-01-29,15:52:08,35.44669,136.67456,50.600,16.0,false
1357,2018-01-29,15:52:09,35.44656,136.67452,50.500,16.0,false
1358,2018-01-29,15:52:10,35.44644,136.67448,49.600,16.0,false
1359,2018-01-29,15:52:11,35.44632,136.67445,48.900,16.0,false
1360,2018-01-29,15:52:12,35.44620,136.67441,48.100,16.0,false
1361,2018-01-29,15:52:13,35.44608,136.67437,47.800,16.0,false
1362,2018-01-29,15:52:14,35.44596,136.67434,47.800,16.0,false
1363,2018-01-29,15:52:15,35.44585,136.67431,47.400,17.0,false
1364,2018-01-29,15:52:16,35.44573,136.67427,46.800,17.0,false
1365,2018-01-29,15:52:17,35.44562,136.67423,46.000,17.0,false
1366,2018-01-29,15:52:18,35.44551,136.67420,44.600,18.0,false
1367,2018-01-29,15:52:19,35.44540,136.67417,43.200,18.0,false
1368,2018-01-29,15:52:20,35.44530,136.67413,41.400,18.0,false
1369,2018-01-29,15:52:21,35.44520,136.67410,38.200,19.0,false
1370,2018-01-29,15:52:22,35.44511,136.67408,34.700,19.0,false
1371,2018-01-29,15:52:24,35.44496,136.67401,30.900,21.0,false
1372,2018-01-29,15:52:26,35.44481,136.67396,27.700,22.0,false
1373,2018-01-29,15:52:28,35.44469,136.67392,26.500,23.0,false
1374,2018-01-29,15:52:30,35.44456,136.67388,24.800,23.0,false
1375,2018-01-29,15:52:32,35.44445,136.67385,22.700,24.0,false
1376,2018-01-29,15:52:35,35.44434,136.67380,3.600,25.0,false
1377,2018-01-29,15:52:48,35.44431,136.67277,36.500,27.0,false
1378,2018-01-29,15:53:00,35.44439,136.67185,27.000,29.0,false
1379,2018-01-29,15:53:02,35.44452,136.67174,32.790,29.0,false
1380,2018-01-29,15:53:04,35.44467,136.67162,37.200,30.0,false
1381,2018-01-29,15:53:06,35.44484,136.67148,42.000,30.0,false
1382,2018-01-29,15:53:07,35.44493,136.67141,44.600,31.0,false
1383,2018-01-29,15:53:08,35.44502,136.67133,46.500,31.0,false
1384,2018-01-29,15:53:09,35.44512,136.67125,48.300,31.0,false
1385,2018-01-29,15:53:10,35.44523,136.67116,49.900,31.0,false
1386,2018-01-29,15:53:11,35.44533,136.67108,50.700,32.0,false
1387,2018-01-29,15:53:12,35.44544,136.67099,49.500,32.0,false
1388,2018-01-29,15:53:13,35.44554,136.67090,48.300,32.0,false
1389,2018-01-29,15:53:14,35.44564,136.67082,48.300,32.0,false
1390,2018-01-29,15:53:15,35.44574,136.67074,47.500,32.0,false
1391,2018-01-29,15:53:16,35.44585,136.67068,45.100,32.0,false
1392,2018-01-29,15:53:17,35.44595,136.67063,43.700,32.0,false
1393,2018-01-29,15:53:18,35.44606,136.67059,44.100,32.0,false
1394,2018-01-29,15:53:19,35.44617,136.67057,45.400,31.0,false
1395,2018-01-29,15:53:20,35.44629,136.67055,47.100,31.0,false
1396,2018-01-29,15:53:21,35.44641,136.67054,48.700,31.0,false
1397,2018-01-29,15:53:22,35.44653,136.67052,48.900,30.0,false
1398,2018-01-29,15:53:23,35.44665,136.67051,49.200,30.0,false
1399,2018-01-29,15:53:24,35.44678,136.67050,48.800,29.0,false
1400,2018-01-29,15:53:25,35.44690,136.67048,47.800,29.0,false
1401,2018-01-29,15:53:26,35.44702,136.67048,46.000,28.0,false
1402,2018-01-29,15:53:27,35.44713,136.67048,44.900,28.0,false
1403,2018-01-29,15:53:28,35.44725,136.67048,43.400,26.0,false
1404,2018-01-29,15:53:29,35.44736,136.67047,41.900,26.0,false
1405,2018-01-29,15:53:30,35.44746,136.67046,40.200,25.0,false
1406,2018-01-29,15:53:31,35.44756,136.67044,39.500,25.0,false
1407,2018-01-29,15:53:32,35.44766,136.67043,40.200,24.0,false
1408,2018-01-29,15:53:33,35.44776,136.67042,39.900,24.0,false
1409,2018-01-29,15:53:34,35.44786,136.67041,36.500,23.0,false
1410,2018-01-29,15:53:36,35.44801,136.67040,24.600,22.0,false
1411,2018-01-29,15:53:38,35.44811,136.67041,18.800,21.0,false
1412,2018-01-29,15:53:48,35.44818,136.67124,33.000,20.0,false
1413,2018-01-29,15:54:04,35.44814,136.67236,30.900,21.0,false
1414,2018-01-29,15:54:12,35.44810,136.67336,42.500,21.0,false
1415,2018-01-29,15:54:22,35.44805,136.67431,16.500,21.0,false
1416,2018-01-29,15:54:29,35.44792,136.67477,29.800,24.0,false
1417,2018-01-29,15:54:31,35.44779,136.67484,28.700,24.0,false
1418,2018-01-29,15:54:33,35.44765,136.67483,26.700,24.0,false
1419,2018-01-29,15:54:35,35.44751,136.67480,28.900,24.0,false
1420,2018-01-29,15:54:37,35.44736,136.67477,32.100,24.0,false
1421,2018-01-29,15:54:39,35.44719,136.67473,34.600,25.0,false
1422,2018-01-29,15:54:41,35.44702,136.67468,36.900,25.0,false
1423,2018-01-29,15:54:42,35.44692,136.67466,37.790,25.0,false
1424,2018-01-29,15:54:43,35.44683,136.67463,37.290,25.0,false
1425,2018-01-29,15:54:44,35.44674,136.67460,36.000,25.0,false
1426,2018-01-29,15:54:45,35.44665,136.67458,35.790,25.0,false
1427,2018-01-29,15:54:47,35.44648,136.67453,30.000,25.0,false
1428,2018-01-29,15:54:49,35.44638,136.67449,12.600,26.0,false
1429,2018-01-29,15:54:54,35.44627,136.67447,19.100,26.0,false
1430,2018-01-29,15:54:56,35.44615,136.67443,27.600,26.0,false
1431,2018-01-29,15:54:58,35.44600,136.67439,34.000,27.0,false
1432,2018-01-29,15:55:00,35.44582,136.67433,39.500,27.0,false
1433,2018-01-29,15:55:01,35.44572,136.67430,40.700,27.0,false
1434,2018-01-29,15:55:02,35.44562,136.67427,41.900,27.0,false
1435,2018-01-29,15:55:03,35.44552,136.67424,42.700,27.0,false
1436,2018-01-29,15:55:04,35.44541,136.67420,42.100,27.0,false
1437,2018-01-29,15:55:05,35.44531,136.67417,40.700,27.0,false
1438,2018-01-29,15:55:06,35.44522,136.67414,39.600,27.0,false
1439,2018-01-29,15:55:07,35.44512,136.67410,39.000,27.0,false
1440,2018-01-29,15:55:08,35.44503,136.67407,38.790,27.0,false
1441,2018-01-29,15:55:09,35.44493,136.67404,38.200,27.0,false
1442,2018-01-29,15:55:10,35.44484,136.67400,37.400,28.0,false
1443,2018-01-29,15:55:11,35.44475,136.67396,36.790,28.0,false
