//ID,日付,時間,緯度,経度,速度(km/hour),高度(m),WayPoint
72,2018-01-23,15:28:42,35.40944,136.57718,0.200,31.0,false
73,2018-01-23,15:28:43,35.40944,136.57718,0.200,31.0,false
74,2018-01-23,15:28:44,35.40944,136.57718,0.200,31.0,false
75,2018-01-23,15:28:45,35.40944,136.57718,0.200,31.0,false
76,2018-01-23,15:28:46,35.40944,136.57718,0.200,31.0,false
77,2018-01-23,15:28:47,35.40944,136.57718,0.200,31.0,false
78,2018-01-23,15:28:48,35.40944,136.57718,0.300,31.0,false
79,2018-01-23,15:28:49,35.40944,136.57718,0.200,31.0,false
80,2018-01-23,15:28:50,35.40944,136.57718,0.200,31.0,false
81,2018-01-23,15:28:51,35.40944,136.57718,0.300,31.0,false
82,2018-01-23,15:28:52,35.40944,136.57718,0.200,31.0,false
83,2018-01-23,15:28:53,35.40944,136.57718,0.200,31.0,false
84,2018-01-23,15:28:54,35.40944,136.57718,0.300,31.0,false
85,2018-01-23,15:28:55,35.40944,136.57718,0.200,31.0,false
86,2018-01-23,15:28:56,35.40944,136.57718,0.300,31.0,false
87,2018-01-23,15:28:57,35.40944,136.57718,0.300,31.0,false
88,2018-01-23,15:28:58,35.40944,136.57718,0.300,31.0,false
89,2018-01-23,15:28:59,35.40944,136.57718,0.300,31.0,false
90,2018-01-23,15:29:00,35.40944,136.57718,0.300,31.0,false
91,2018-01-23,15:29:01,35.40944,136.57718,0.200,31.0,false
92,2018-01-23,15:29:02,35.40944,136.57718,0.200,30.0,false
93,2018-01-23,15:29:03,35.40944,136.57718,0.200,30.0,false
94,2018-01-23,15:29:04,35.40945,136.57718,0.300,30.0,false
95,2018-01-23,15:29:05,35.40945,136.57718,0.300,30.0,false
96,2018-01-23,15:29:06,35.40945,136.57718,0.200,30.0,false
97,2018-01-23,15:29:07,35.40945,136.57718,0.200,30.0,false
98,2018-01-23,15:29:08,35.40945,136.57718,0.300,30.0,false
99,2018-01-23,15:29:09,35.40945,136.57718,0.200,29.0,false
100,2018-01-23,15:29:10,35.40945,136.57718,0.200,29.0,false
101,2018-01-23,15:29:11,35.40945,136.57718,0.300,29.0,false
102,2018-01-23,15:29:12,35.40945,136.57718,0.300,29.0,false
103,2018-01-23,15:29:13,35.40945,136.57718,0.300,29.0,false
104,2018-01-23,15:29:14,35.40945,136.57718,0.200,28.0,false
105,2018-01-23,15:29:15,35.40946,136.57718,0.300,28.0,false
106,2018-01-23,15:29:16,35.40946,136.57718,0.200,28.0,false
107,2018-01-23,15:29:17,35.40946,136.57718,0.300,28.0,false
108,2018-01-23,15:29:18,35.40945,136.57719,2.600,28.0,false
109,2018-01-23,15:29:19,35.40946,136.57721,9.190,27.0,false
110,2018-01-23,15:29:20,35.40948,136.57724,5.090,22.0,false
111,2018-01-23,15:29:20,35.40948,136.57724,5.090,22.0,false
112,2018-01-23,15:29:21,35.40948,136.57724,3.700,21.0,false
113,2018-01-23,15:29:22,35.40948,136.57724,3.300,19.0,false
114,2018-01-23,15:29:23,35.40948,136.57725,1.700,19.0,false
115,2018-01-23,15:29:24,35.40949,136.57725,0.900,18.0,false
116,2018-01-23,15:30:46,35.40963,136.57748,3.600,-36.0,false
117,2018-01-23,15:30:46,35.40963,136.57748,3.600,-36.0,false
118,2018-01-23,15:30:47,35.41022,136.57751,2.290,-26.0,false
119,2018-01-23,15:30:49,35.41000,136.57763,1.300,-49.0,false
120,2018-01-23,15:30:50,35.40986,136.57754,0.600,-38.0,false
121,2018-01-23,15:30:51,35.40978,136.57749,0.600,-27.0,false
122,2018-01-23,15:30:52,35.40973,136.57744,1.000,-19.0,false
123,2018-01-23,15:30:53,35.40969,136.57740,1.000,-10.0,false
124,2018-01-23,15:30:54,35.40968,136.57739,1.400,-8.0,false
125,2018-01-23,15:30:55,35.40965,136.57737,1.000,-3.0,false
126,2018-01-23,15:30:56,35.40964,136.57736,1.100,-2.0,false
127,2018-01-23,15:30:57,35.40962,136.57734,1.000,1.0,false
128,2018-01-23,15:30:58,35.40960,136.57733,1.200,5.0,false
129,2018-01-23,15:30:59,35.40959,136.57732,1.200,7.0,false
130,2018-01-23,15:31:00,35.40958,136.57730,1.200,10.0,false
131,2018-01-23,15:31:01,35.40958,136.57730,1.200,10.0,false
132,2018-01-23,15:31:02,35.40957,136.57730,1.100,10.0,false
133,2018-01-23,15:31:03,35.40957,136.57730,1.000,11.0,false
134,2018-01-23,15:31:04,35.40956,136.57729,0.900,12.0,false
135,2018-01-23,15:31:05,35.40956,136.57729,0.800,12.0,false
136,2018-01-23,15:31:06,35.40955,136.57729,0.800,13.0,false
137,2018-01-23,15:31:07,35.40955,136.57729,0.800,14.0,false
138,2018-01-23,15:31:08,35.40955,136.57728,0.700,14.0,false
139,2018-01-23,15:31:09,35.40955,136.57728,0.700,15.0,false
140,2018-01-23,15:31:10,35.40954,136.57728,0.600,15.0,false
141,2018-01-23,15:31:11,35.40954,136.57728,0.600,16.0,false
142,2018-01-23,15:31:12,35.40954,136.57727,0.600,16.0,false
143,2018-01-23,15:31:13,35.40954,136.57727,0.500,17.0,false
144,2018-01-23,15:31:14,35.40954,136.57727,0.500,17.0,false
145,2018-01-23,15:31:15,35.40953,136.57727,0.500,17.0,false
146,2018-01-23,15:31:16,35.40953,136.57727,0.400,18.0,false
147,2018-01-23,15:31:17,35.40953,136.57727,0.400,18.0,false
148,2018-01-23,15:31:18,35.40953,136.57726,0.300,18.0,false
149,2018-01-23,15:31:19,35.40953,136.57726,0.400,18.0,false
150,2018-01-23,15:31:20,35.40953,136.57726,0.400,18.0,false
151,2018-01-23,15:31:21,35.40953,136.57726,0.300,19.0,false
152,2018-01-23,15:31:22,35.40953,136.57726,0.400,19.0,false
153,2018-01-23,15:31:23,35.40952,136.57726,0.300,19.0,false
154,2018-01-23,15:31:24,35.40952,136.57726,0.300,19.0,false
155,2018-01-23,15:31:25,35.40952,136.57726,0.400,19.0,false
156,2018-01-23,15:31:26,35.40952,136.57726,0.300,19.0,false
157,2018-01-23,15:31:27,35.40952,136.57726,0.300,19.0,false
158,2018-01-23,15:31:28,35.40952,136.57726,0.800,19.0,false
159,2018-01-23,15:31:29,35.40952,136.57727,1.500,18.0,false
160,2018-01-23,15:31:30,35.40952,136.57728,2.800,18.0,false
161,2018-01-23,15:31:31,35.40952,136.57729,4.500,17.0,false
162,2018-01-23,15:31:32,35.40952,136.57731,5.500,16.0,false
163,2018-01-23,15:31:33,35.40952,136.57733,4.300,16.0,false
164,2018-01-23,15:31:34,35.40952,136.57734,4.090,15.0,false
165,2018-01-23,15:31:35,35.40952,136.57735,4.000,15.0,false
166,2018-01-23,15:31:36,35.40952,136.57735,2.500,16.0,false
167,2018-01-23,15:31:37,35.40952,136.57736,3.000,15.0,false
168,2018-01-23,15:31:38,35.40952,136.57737,3.200,15.0,false
169,2018-01-23,15:31:39,35.40951,136.57737,2.800,15.0,false
170,2018-01-23,15:31:49,35.40944,136.57741,1.900,18.0,false
171,2018-01-23,15:31:50,35.40952,136.57742,6.200,17.0,false
172,2018-01-23,15:31:51,35.40956,136.57741,9.800,17.0,false
173,2018-01-23,15:31:52,35.40959,136.57740,11.600,17.0,false
174,2018-01-23,15:31:53,35.40964,136.57739,19.390,17.0,false
175,2018-01-23,15:31:54,35.40969,136.57741,21.000,13.0,false
176,2018-01-23,15:31:55,35.40975,136.57741,19.200,12.0,false
177,2018-01-23,15:31:56,35.40980,136.57740,20.000,13.0,false
178,2018-01-23,15:31:57,35.40985,136.57738,22.000,13.0,false
179,2018-01-23,15:31:58,35.40991,136.57736,23.300,13.0,false
180,2018-01-23,15:31:59,35.40997,136.57734,24.800,13.0,false
181,2018-01-23,15:32:00,35.41004,136.57732,25.600,13.0,false
182,2018-01-23,15:32:01,35.41010,136.57731,26.700,14.0,false
183,2018-01-23,15:32:02,35.41017,136.57730,27.100,14.0,false
184,2018-01-23,15:32:03,35.41024,136.57729,27.800,14.0,false
185,2018-01-23,15:32:04,35.41031,136.57729,27.900,15.0,false
186,2018-01-23,15:32:05,35.41038,136.57729,28.400,15.0,false
187,2018-01-23,15:32:06,35.41045,136.57730,28.500,15.0,false
188,2018-01-23,15:32:07,35.41052,136.57730,28.500,16.0,false
189,2018-01-23,15:32:08,35.41059,136.57730,28.700,16.0,false
190,2018-01-23,15:32:09,35.41067,136.57730,28.600,17.0,false
191,2018-01-23,15:32:10,35.41073,136.57729,27.300,17.0,false
192,2018-01-23,15:32:11,35.41080,136.57728,28.400,19.0,false
193,2018-01-23,15:32:12,35.41089,136.57727,30.400,20.0,false
194,2018-01-23,15:32:13,35.41096,136.57725,31.200,20.0,false
195,2018-01-23,15:32:14,35.41104,136.57723,29.000,21.0,false
196,2018-01-23,15:32:15,35.41110,136.57721,24.900,21.0,false
197,2018-01-23,15:32:16,35.41115,136.57719,19.100,22.0,false
198,2018-01-23,15:32:17,35.41118,136.57718,13.100,23.0,false
199,2018-01-23,15:32:18,35.41119,136.57717,5.700,23.0,false
200,2018-01-23,15:32:19,35.41120,136.57716,5.000,24.0,false
201,2018-01-23,15:32:20,35.41122,136.57715,8.500,24.0,false
202,2018-01-23,15:32:21,35.41125,136.57714,11.400,24.0,false
203,2018-01-23,15:32:22,35.41129,136.57712,15.700,24.0,false
204,2018-01-23,15:32:23,35.41134,136.57710,21.000,23.0,false
205,2018-01-23,15:32:24,35.41139,136.57707,23.500,23.0,false
206,2018-01-23,15:32:25,35.41145,136.57704,24.900,24.0,false
207,2018-01-23,15:32:26,35.41151,136.57700,27.400,23.0,false
208,2018-01-23,15:32:27,35.41159,136.57697,30.600,23.0,false
209,2018-01-23,15:32:28,35.41166,136.57693,29.900,23.0,false
210,2018-01-23,15:32:29,35.41173,136.57689,30.800,23.0,false
211,2018-01-23,15:32:30,35.41181,136.57685,29.100,22.0,false
212,2018-01-23,15:32:31,35.41187,136.57681,29.200,22.0,false
213,2018-01-23,15:32:32,35.41194,136.57677,28.900,22.0,false
214,2018-01-23,15:32:33,35.41201,136.57675,28.600,22.0,false
215,2018-01-23,15:32:34,35.41208,136.57674,26.800,21.0,false
216,2018-01-23,15:32:35,35.41215,136.57675,24.900,21.0,false
217,2018-01-23,15:32:36,35.41221,136.57675,22.600,21.0,false
218,2018-01-23,15:32:37,35.41227,136.57675,22.200,21.0,false
219,2018-01-23,15:32:38,35.41232,136.57674,23.400,21.0,false
220,2018-01-23,15:32:39,35.41238,136.57671,24.600,20.0,false
221,2018-01-23,15:32:40,35.41244,136.57665,28.400,20.0,false
222,2018-01-23,15:32:41,35.41249,136.57659,30.300,19.0,false
223,2018-01-23,15:32:42,35.41256,136.57653,32.400,19.0,false
224,2018-01-23,15:32:43,35.41263,136.57648,34.000,19.0,false
225,2018-01-23,15:32:44,35.41271,136.57643,35.000,19.0,false
226,2018-01-23,15:32:45,35.41280,136.57639,35.200,19.0,false
227,2018-01-23,15:32:46,35.41288,136.57635,33.500,18.0,false
228,2018-01-23,15:32:47,35.41296,136.57631,32.500,19.0,false
229,2018-01-23,15:32:48,35.41303,136.57627,33.000,18.0,false
230,2018-01-23,15:32:49,35.41311,136.57622,33.400,18.0,false
231,2018-01-23,15:32:50,35.41319,136.57618,35.500,18.0,false
232,2018-01-23,15:32:51,35.41327,136.57614,36.100,18.0,false
233,2018-01-23,15:32:52,35.41336,136.57611,38.000,18.0,false
234,2018-01-23,15:32:53,35.41346,136.57609,39.790,18.0,false
235,2018-01-23,15:32:54,35.41356,136.57608,40.700,18.0,false
236,2018-01-23,15:32:55,35.41367,136.57607,42.000,17.0,false
237,2018-01-23,15:32:56,35.41377,136.57605,41.100,18.0,false
238,2018-01-23,15:32:57,35.41387,136.57605,39.290,19.0,false
239,2018-01-23,15:32:58,35.41396,136.57604,37.200,19.0,false
240,2018-01-23,15:32:59,35.41405,136.57604,33.400,20.0,false
241,2018-01-23,15:33:00,35.41413,136.57604,28.300,20.0,false
242,2018-01-23,15:33:01,35.41419,136.57604,20.000,20.0,false
243,2018-01-23,15:33:02,35.41422,136.57604,10.900,19.0,false
244,2018-01-23,15:33:03,35.41424,136.57604,6.900,20.0,false
245,2018-01-23,15:33:04,35.41425,136.57604,8.500,19.0,false
246,2018-01-23,15:33:05,35.41428,136.57604,13.200,19.0,false
247,2018-01-23,15:33:06,35.41432,136.57604,18.600,19.0,false
248,2018-01-23,15:33:07,35.41438,136.57604,23.700,19.0,false
249,2018-01-23,15:33:08,35.41445,136.57604,27.600,19.0,false
250,2018-01-23,15:33:09,35.41452,136.57603,30.100,19.0,false
251,2018-01-23,15:33:10,35.41460,136.57603,32.700,19.0,false
252,2018-01-23,15:33:11,35.41469,136.57603,34.900,19.0,false
253,2018-01-23,15:33:12,35.41478,136.57602,36.100,19.0,false
254,2018-01-23,15:33:13,35.41487,136.57602,37.200,20.0,false
255,2018-01-23,15:33:14,35.41496,136.57601,37.600,20.0,false
256,2018-01-23,15:33:15,35.41506,136.57601,36.000,20.0,false
257,2018-01-23,15:33:16,35.41514,136.57600,33.400,20.0,false
258,2018-01-23,15:33:17,35.41522,136.57600,28.400,20.0,false
259,2018-01-23,15:33:18,35.41528,136.57599,21.200,21.0,false
260,2018-01-23,15:33:19,35.41532,136.57599,14.700,21.0,false
261,2018-01-23,15:33:20,35.41535,136.57599,7.600,21.0,false
262,2018-01-23,15:33:21,35.41536,136.57599,4.400,21.0,false
263,2018-01-23,15:33:22,35.41537,136.57599,5.600,21.0,false
264,2018-01-23,15:33:23,35.41539,136.57600,9.190,22.0,false
265,2018-01-23,15:33:24,35.41541,136.57602,12.700,22.0,false
266,2018-01-23,15:33:25,35.41543,136.57605,11.100,22.0,false
267,2018-01-23,15:33:26,35.41544,136.57606,4.900,22.0,false
268,2018-01-23,15:33:27,35.41544,136.57607,0.400,22.0,false
269,2018-01-23,15:33:28,35.41544,136.57607,0.300,21.0,false
270,2018-01-23,15:33:29,35.41544,136.57607,0.300,21.0,false
271,2018-01-23,15:33:30,35.41543,136.57607,0.200,22.0,false
272,2018-01-23,15:33:31,35.41543,136.57606,0.200,22.0,false
273,2018-01-23,15:33:32,35.41544,136.57607,3.600,22.0,false
274,2018-01-23,15:33:33,35.41545,136.57607,8.100,22.0,false
275,2018-01-23,15:33:34,35.41548,136.57608,12.400,23.0,false
276,2018-01-23,15:33:35,35.41551,136.57607,17.390,23.0,false
277,2018-01-23,15:33:36,35.41556,136.57604,21.700,23.0,false
278,2018-01-23,15:33:37,35.41562,136.57602,25.700,23.0,false
279,2018-01-23,15:33:38,35.41568,136.57598,29.300,24.0,false
280,2018-01-23,15:33:39,35.41575,136.57594,32.500,24.0,false
281,2018-01-23,15:33:40,35.41584,136.57591,35.200,24.0,false
282,2018-01-23,15:33:41,35.41592,136.57587,38.000,24.0,false
283,2018-01-23,15:33:42,35.41602,136.57584,40.700,25.0,false
284,2018-01-23,15:33:43,35.41613,136.57582,42.900,25.0,false
285,2018-01-23,15:33:44,35.41624,136.57579,45.000,25.0,false
286,2018-01-23,15:33:45,35.41635,136.57578,46.500,25.0,false
287,2018-01-23,15:33:46,35.41648,136.57577,48.100,25.0,false
288,2018-01-23,15:33:47,35.41660,136.57576,49.400,25.0,false
289,2018-01-23,15:33:48,35.41673,136.57575,50.500,24.0,false
290,2018-01-23,15:33:49,35.41686,136.57574,51.500,25.0,false
291,2018-01-23,15:33:50,35.41699,136.57573,52.400,24.0,false
292,2018-01-23,15:33:51,35.41713,136.57572,52.900,24.0,false
293,2018-01-23,15:33:52,35.41726,136.57571,53.300,24.0,false
294,2018-01-23,15:33:53,35.41740,136.57570,53.700,24.0,false
295,2018-01-23,15:33:54,35.41754,136.57570,53.900,23.0,false
296,2018-01-23,15:33:55,35.41768,136.57570,53.800,22.0,false
297,2018-01-23,15:33:56,35.41782,136.57569,53.500,21.0,false
298,2018-01-23,15:33:57,35.41796,136.57569,53.500,20.0,false
299,2018-01-23,15:33:58,35.41810,136.57570,53.300,20.0,false
300,2018-01-23,15:33:59,35.41823,136.57572,52.900,19.0,false
301,2018-01-23,15:34:00,35.41836,136.57573,52.800,19.0,false
302,2018-01-23,15:34:01,35.41850,136.57576,52.600,19.0,false
303,2018-01-23,15:34:02,35.41862,136.57579,51.900,20.0,false
304,2018-01-23,15:34:03,35.41875,136.57583,50.300,20.0,false
305,2018-01-23,15:34:04,35.41886,136.57588,49.200,20.0,false
306,2018-01-23,15:34:05,35.41898,136.57593,48.900,20.0,false
307,2018-01-23,15:34:06,35.41910,136.57598,49.800,19.0,false
308,2018-01-23,15:34:07,35.41922,136.57603,50.000,19.0,false
309,2018-01-23,15:34:08,35.41934,136.57608,50.300,19.0,false
310,2018-01-23,15:34:09,35.41947,136.57613,50.900,18.0,false
311,2018-01-23,15:34:10,35.41959,136.57618,51.000,18.0,false
312,2018-01-23,15:34:11,35.41971,136.57623,50.300,18.0,false
313,2018-01-23,15:34:12,35.41983,136.57628,49.700,18.0,false
314,2018-01-23,15:34:13,35.41995,136.57633,49.200,18.0,false
315,2018-01-23,15:34:14,35.42007,136.57638,49.100,18.0,false
316,2018-01-23,15:34:15,35.42018,136.57643,49.500,18.0,false
317,2018-01-23,15:34:16,35.42030,136.57648,49.400,18.0,false
318,2018-01-23,15:34:17,35.42042,136.57653,49.100,19.0,false
319,2018-01-23,15:34:18,35.42053,136.57658,46.700,19.0,false
320,2018-01-23,15:34:19,35.42064,136.57662,44.100,20.0,false
321,2018-01-23,15:34:20,35.42074,136.57666,41.700,20.0,false
322,2018-01-23,15:34:21,35.42084,136.57670,39.000,20.0,false
323,2018-01-23,15:34:22,35.42093,136.57674,35.500,20.0,false
324,2018-01-23,15:34:23,35.42101,136.57677,31.600,20.0,false
325,2018-01-23,15:34:24,35.42107,136.57679,26.500,21.0,false
326,2018-01-23,15:34:25,35.42112,136.57681,20.500,21.0,false
327,2018-01-23,15:34:26,35.42116,136.57682,14.000,21.0,false
328,2018-01-23,15:34:27,35.42118,136.57683,9.190,21.0,false
329,2018-01-23,15:34:28,35.42120,136.57683,6.300,22.0,false
330,2018-01-23,15:34:29,35.42121,136.57683,4.300,22.0,false
331,2018-01-23,15:34:30,35.42121,136.57683,1.900,22.0,false
332,2018-01-23,15:34:31,35.42121,136.57683,0.200,22.0,false
333,2018-01-23,15:34:32,35.42121,136.57683,0.200,22.0,false
334,2018-01-23,15:34:33,35.42121,136.57683,0.100,22.0,false
335,2018-01-23,15:34:34,35.42120,136.57683,0.200,22.0,false
336,2018-01-23,15:34:35,35.42120,136.57683,0.200,23.0,false
337,2018-01-23,15:34:36,35.42120,136.57683,0.200,23.0,false
338,2018-01-23,15:34:37,35.42119,136.57683,0.100,23.0,false
339,2018-01-23,15:34:38,35.42119,136.57682,0.100,23.0,false
340,2018-01-23,15:34:39,35.42119,136.57682,0.100,23.0,false
341,2018-01-23,15:34:40,35.42119,136.57682,0.100,23.0,false
342,2018-01-23,15:34:41,35.42119,136.57682,0.100,23.0,false
343,2018-01-23,15:34:42,35.42118,136.57682,0.100,24.0,false
344,2018-01-23,15:34:43,35.42118,136.57682,0.100,24.0,false
345,2018-01-23,15:34:44,35.42118,136.57682,0.100,24.0,false
346,2018-01-23,15:34:45,35.42118,136.57682,0.100,24.0,false
347,2018-01-23,15:34:46,35.42118,136.57682,1.100,24.0,false
348,2018-01-23,15:34:47,35.42118,136.57682,2.700,24.0,false
349,2018-01-23,15:34:48,35.42120,136.57683,4.590,24.0,false
350,2018-01-23,15:34:49,35.42122,136.57683,7.400,23.0,false
351,2018-01-23,15:34:50,35.42124,136.57684,11.500,23.0,false
352,2018-01-23,15:34:51,35.42127,136.57685,15.700,23.0,false
353,2018-01-23,15:34:52,35.42132,136.57685,17.100,23.0,false
354,2018-01-23,15:34:53,35.42136,136.57686,17.100,23.0,false
355,2018-01-23,15:34:54,35.42141,136.57687,16.800,22.0,false
356,2018-01-23,15:34:55,35.42145,136.57688,16.700,22.0,false
357,2018-01-23,15:34:56,35.42150,136.57688,16.890,21.0,false
358,2018-01-23,15:34:57,35.42154,136.57689,17.000,21.0,false
359,2018-01-23,15:34:58,35.42159,136.57689,18.700,20.0,false
360,2018-01-23,15:34:59,35.42164,136.57690,20.800,20.0,false
361,2018-01-23,15:35:00,35.42170,136.57690,24.200,20.0,false
362,2018-01-23,15:35:01,35.42177,136.57690,26.600,19.0,false
363,2018-01-23,15:35:02,35.42183,136.57690,28.000,19.0,false
364,2018-01-23,15:35:03,35.42191,136.57690,28.800,19.0,false
365,2018-01-23,15:35:04,35.42198,136.57689,29.900,19.0,false
366,2018-01-23,15:35:05,35.42206,136.57689,31.400,19.0,false
367,2018-01-23,15:35:06,35.42214,136.57688,32.600,19.0,false
368,2018-01-23,15:35:07,35.42222,136.57688,32.900,19.0,false
369,2018-01-23,15:35:08,35.42230,136.57687,32.900,19.0,false
370,2018-01-23,15:35:09,35.42239,136.57686,33.600,19.0,false
371,2018-01-23,15:35:10,35.42247,136.57686,34.290,19.0,false
372,2018-01-23,15:35:11,35.42256,136.57685,35.100,19.0,false
373,2018-01-23,15:35:12,35.42265,136.57684,35.600,19.0,false
374,2018-01-23,15:35:13,35.42274,136.57684,36.000,19.0,false
375,2018-01-23,15:35:14,35.42283,136.57683,36.100,19.0,false
376,2018-01-23,15:35:15,35.42292,136.57683,36.100,19.0,false
377,2018-01-23,15:35:16,35.42302,136.57682,36.400,19.0,false
378,2018-01-23,15:35:17,35.42311,136.57681,36.200,19.0,false
379,2018-01-23,15:35:18,35.42320,136.57681,34.600,19.0,false
380,2018-01-23,15:35:19,35.42328,136.57680,33.600,19.0,false
381,2018-01-23,15:35:20,35.42337,136.57680,32.100,19.0,false
382,2018-01-23,15:35:21,35.42345,136.57679,30.300,19.0,false
383,2018-01-23,15:35:22,35.42352,136.57679,28.300,19.0,false
384,2018-01-23,15:35:23,35.42359,136.57679,26.400,19.0,false
385,2018-01-23,15:35:24,35.42365,136.57678,24.300,19.0,false
386,2018-01-23,15:35:25,35.42371,136.57678,22.200,19.0,false
387,2018-01-23,15:35:26,35.42376,136.57677,20.000,19.0,false
388,2018-01-23,15:35:27,35.42381,136.57677,19.390,19.0,false
389,2018-01-23,15:35:28,35.42386,136.57677,19.390,19.0,false
390,2018-01-23,15:35:29,35.42390,136.57676,17.700,19.0,false
391,2018-01-23,15:35:30,35.42394,136.57676,15.100,20.0,false
392,2018-01-23,15:35:31,35.42397,136.57676,12.400,20.0,false
393,2018-01-23,15:35:32,35.42400,136.57675,9.900,20.0,false
394,2018-01-23,15:35:33,35.42402,136.57675,6.600,20.0,false
395,2018-01-23,15:35:34,35.42403,136.57675,2.290,20.0,false
396,2018-01-23,15:35:35,35.42403,136.57675,0.100,20.0,false
397,2018-01-23,15:35:36,35.42403,136.57675,0.200,20.0,false
